word,confidence,bbox
keep,96.25806427001953,"14,21,92,49"
him,96.16866302490234,"119,22,181,48"
"out,",96.16866302490234,"209,25,319,49"
a,29.134368896484375,"295,17,322,53"
the,93.27066802978516,"389,22,443,45"
boardi:.g,2.9648208618164062,"471,21,625,47"
house,84.10545349121094,"649,20,749,43"
is,94.1169204711914,"776,20,802,42"
also,96.1783676147461,"13,44,81,82"
Ty,7.5926971435546875,"105,48,204,76"
Be,24.099998474121094,"251,50,303,100"
inbers,55.70808792114258,"369,50,474,72"
out,96.55091094970703,"499,50,551,71"
there.,96.02674102783203,"579,48,673,71"
After,96.84523010253906,"711,48,798,69"
the,93.20140075683594,"13,76,67,101"
World’s,92.0932388305664,"86,76,220,109"
Fair,96.25910186767578,"266,76,314,109"
the,96.39745330810547,"333,79,386,100"
boarding,96.48149108886719,"405,76,558,103"
house,96.59647369384766,"576,76,672,99"
will,95.17179107666016,"691,75,751,98"
be,95.17179107666016,"766,75,803,97"
much,95.78128814697266,"16,105,106,129"
more,96.19549560546875,"137,110,222,130"
in,94.01970672607422,"251,106,290,129"
evidence,94.01970672607422,"307,104,456,130"
than,96.67051696777344,"483,104,558,128"
ever,94.267120361328125,"586,109,658,127"
"before,",94.267120361328125,"686,103,800,126"
and,95.3057861328125,"13,134,75,157"
so,95.3057861328125,"96,140,132,157"
will,94.92823028564453,"155,134,215,164"
some,96.38154602050781,"236,139,324,158"
other,90.98284149169922,"341,134,432,157"
things;,96.11810302734375,"454,133,573,161"
"saloons,",96.69315338134766,"595,132,730,156"
for,96.11759185791016,"754,132,804,155"
"instance,",73.22856903076172,"14,162,166,185"
It,95.53346252441406,"202,162,230,185"
all,92.21050262451172,"252,161,292,190"
reminds,96.10968780517578,"314,161,451,186"
me,94.588287353515625,"476,167,525,184"
of,95.804718017578125,"546,160,581,183"
a,0,"599,166,618,183"
sermon.,0,"640,165,765,184"
I,79.20001220703125,"790,158,800,181"
heard,96.69568634033203,"13,189,110,212"
preached,95.96514129638672,"134,189,289,216"
a,96.409423828125,"309,194,329,212"
few,94.89225006103516,"350,187,410,213"
years,96.28147888183594,"430,194,524,215"
ago,96.511199951171875,"543,193,603,214"
by,96.41151428222656,"625,187,664,214"
a,96.61805725097656,"686,192,705,209"
man,96.23576354980469,"729,190,806,208"
who,96.97172546386719,"14,216,83,239"
knew,96.9021224975586,"110,216,197,241"
what,96.879058837890625,"220,216,306,250"
he,96.22102355957031,"326,217,366,240"
was,96.61820983886719,"389,222,455,239"
talking,95.845306396484375,"475,216,597,242"
about,95.845306396484375,"618,215,715,238"
and,96.325408935546875,"740,213,802,237"
wasn’t,92.7457046508789,"15,244,127,267"
afraid,95.54901885986328,"156,244,259,267"
to,96.01210021972656,"288,246,322,272"
tell,95.649383544921875,"351,244,403,271"
what,95.2222900390625,"433,243,517,265"
he,95.64256286621094,"548,243,584,265"
knew.,94.35072326660156,"617,242,713,268"
He,94.35072326660156,"754,241,802,264"
was,96.51214599609375,"13,276,80,295"
going,96.0420150756836,"102,271,196,299"
after,96.841033935546875,"217,271,302,294"
the,96.45049285888672,"325,271,378,294"
heads,95.36385345458984,"400,270,497,294"
of,95.36385345458984,"519,270,554,293"
families,95.62945556640625,"574,269,711,293"
who,96.44316101074219,"734,267,803,291"
run,96.28189849853516,"13,305,71,323"
away,96.35151672363281,"91,304,183,327"
from,96.35151672363281,"206,300,289,323"
the,96.1537094116211,"307,299,361,322"
vice,96.32281494140625,"382,300,449,322"
of,92.92269134521484,"469,299,503,322"
&,82.86487579345703,"521,304,539,322"
great,96.315765380859375,"559,300,649,326"
city,93.23236083984375,"671,298,734,324"
in-,90.103912353515625,"755,298,801,321"
stead,96.53006744384766,"17,328,106,350"
of,96.23926544189453,"132,328,165,350"
usin,0,"183,324,256,381"
their,96.009063720703125,"302,327,382,350"
power.,56.924381256103516,"405,333,510,354"
as,56.924381256103516,"530,332,566,349"
citizens,95.4542465209961,"589,326,718,349"
and,96.548553466796875,"740,325,801,347"
voters,95.94761657714844,"13,357,120,378"
to,96.1999740600586,"147,356,179,378"
curb,95.34721374511719,"206,360,263,378"
such,93.154388427734375,"287,355,384,379"
-vices,90.05858612060547,"413,355,497,377"
and,96.04094696044922,"525,353,585,377"
hold,95.821258544921875,"616,353,686,376"
them,96.63277435302734,"717,353,802,375"
within,96.23957061767578,"19,382,125,405"
"bounds,",86.12010192871094,"145,382,274,406"
‘You,96.180694580078125,"287,382,370,407"
"cowards,’",71.0868148803711,"388,381,550,407"
said,96.06532287597656,"568,381,634,404"
"he,",93.26318359375,"653,381,698,405"
‘whs,27.9420166015625,"724,380,802,402"
run,68.826934814453125,"12,414,70,431"
away,68.826934814453125,"98,414,189,435"
from,96.45527648925781,"212,408,293,438"
the,96.6921615600586,"321,409,373,431"
enemy,94.9345703125,"395,414,507,434"
of,94.9345703125,"532,408,566,430"
your,96.8254623413086,"590,413,668,433"
homes,96.4719009399414,"694,406,802,429"
need,96.53678894042969,"12,436,89,458"
not,95.69959259033203,"108,438,164,459"
think,95.89226531982422,"183,436,273,458"
that,96.27568054199219,"286,435,360,462"
the,96.75684356689453,"380,435,434,458"
enemy,95.641815185546875,"453,440,563,461"
will,95.47734069824219,"587,434,646,456"
not,93.04278564453125,"669,435,722,456"
fol-,85.6163101196289,"744,433,801,455"
low,96.69486999511719,"12,463,72,485"
"you,",62.27568054199219,"91,468,165,494"
He,96.5158462524414,"195,461,244,485"
may,96.60326385498047,"264,464,337,493"
wait,96.57758331298828,"360,464,433,485"
"awhile,",96.06805419921875,"455,461,576,487"
and,96.94461822509766,"599,461,659,484"
ovespy,0,"682,465,800,508"
the,95.45960998535156,"13,490,67,513"
ground:,69.87715911865234,"89,484,215,524"
from,69.87715911865234,"229,484,309,524"
which,96.2225570678711,"331,489,431,512"
you,95.98213195800781,"453,494,512,517"
have,95.98213195800781,"534,488,615,511"
"retreated,",96.24576568603516,"634,490,801,511"
but,96.61821746826172,"13,517,69,541"
as,96.35118865966797,"92,523,129,540"
soon,95.39421081542969,"149,523,224,541"
as,78.808349609375,"244,523,287,543"
he,96.757049560546875,"309,516,347,540"
needs,95.85563659667969,"371,517,465,546"
it,95.801666259765625,"487,517,512,540"
in,49.83905792236328,"536,516,564,539"
his,95.69468688964844,"589,516,637,539"
business,96.38716125488281,"659,515,803,538"
he,96.78706359863281,"13,544,50,567"
will,91.11363220214844,"69,544,129,568"
march,93.5715560913086,"150,544,257,577"
jee,31.81983184814453,"276,545,343,596"
the,96.464630126953125,"360,543,413,566"
country,96.36351013183594,"429,544,563,570"
Arde,22.00409698486328,"592,539,642,597"
are,95.81640625,"661,547,715,565"
now,96.63929748535156,"733,545,802,563"
ocoupyint,14.299545288085938,"11,567,190,625"
and,95.83982849121094,"200,571,270,593"
drive,95.77197265625,"299,571,365,593"
you,95.76116943359375,"381,575,442,596"
out,92.17604064941406,"459,571,512,592"
of,92.17604064941406,"531,570,567,592"
it.,95.47479248046875,"593,572,614,592"
I,94.74183654785156,"634,569,648,591"
tell,94.74183654785156,"664,569,715,591"
"you,",96.257110595703125,"731,573,801,595"
you,93.23773956298828,"12,602,73,624"
will|have,83.3231430053711,"92,598,253,626"
to,96.28186798095703,"270,598,304,626"
move,96.55744934082031,"323,602,413,621"
gain,0,"429,596,523,646"
and,95.2539291381836,"543,596,604,619"
"again,",93.20201873779297,"621,596,724,622"
