word,confidence,bbox
PHILIPPINE,95.89844512939453,"76,71,349,114"
MODEL,95.7530517578125,"369,75,535,116"
SCHOOL.,95.14159393310547,"551,78,763,121"
The,96.64539337158203,"34,145,99,168"
Visayan,96.6149673461914,"120,146,261,174"
"pupils,",95.8631591796875,"281,149,391,176"
who,12.860580444335938,"413,151,483,174"
have,95.224700927734375,"505,152,586,175"
been,93.21678924560547,"608,154,682,177"
at-,92.27996063232422,"705,157,753,177"
tending,96.61693572998047,"6,172,135,200"
the,96.30620574951172,"161,174,214,198"
model,96.3497543334961,"240,177,339,200"
school,95.984130859375,"365,178,471,202"
in,95.40351867675781,"499,180,530,202"
the,96.5767593383789,"557,181,610,204"
Philip-,90.849334716796875,"636,178,752,214"
pine,96.572784423828125,"4,201,75,228"
"section,",96.33472442626953,"92,203,220,229"
refused,96.41686248779297,"241,204,368,229"
to,96.9010009765625,"386,208,418,230"
attend,95.90278625488281,"434,209,544,231"
the,95.90278625488281,"563,210,616,232"
classes,96.34449768066406,"634,210,752,234"
"yesterday,",96.24574279785156,"5,231,182,257"
and,95.83513641357422,"204,232,265,255"
have,96.71076202392578,"285,232,366,256"
declared,96.70805358886719,"385,235,529,259"
their,93.29994201660156,"551,237,632,261"
inten-,90.8390884399414,"653,239,752,262"
tion,95.93701171875,"6,257,70,279"
of,96.37035369873047,"94,259,128,280"
persisting,96.66825103759766,"152,260,322,287"
in,96.94950866699219,"342,262,374,284"
their,95.29985809326172,"396,263,479,286"
refusal,95.29985809326172,"502,265,621,288"
in,95.94751739501953,"645,267,676,289"
the,96.71510314941406,"700,268,752,289"
future.,96.31707763671875,"6,284,122,306"
Their,96.1703109741211,"33,311,126,334"
action,95.42520904541016,"145,313,250,336"
is,95.197174072265625,"270,315,296,337"
explained,96.54081726074219,"315,316,480,342"
by,96.68731689453125,"500,318,541,344"
the,93.2979507446289,"559,320,613,342"
follow-,90.066741943359375,"632,321,751,344"
ing,96.33756256103516,"3,337,58,363"
"letter,",95.44940948486328,"75,338,177,364"
which,96.193267822265625,"198,340,300,363"
was,96.74244689941406,"321,348,387,366"
received,82.39543914794922,"408,341,549,394"
by,96.57787322998047,"570,347,609,372"
Mr.,96.5893783569336,"630,348,686,370"
IT.,67.69791412353516,"715,349,748,371"
S.,90.81697845458984,"5,364,32,386"
Stone,96.32527160644531,"65,366,159,389"
to-day,96.3280258178711,"187,368,296,394"
from,93.27491760253906,"326,370,407,394"
Miss$-Teresa,46.810829162597656,"437,372,659,398"
Ra-,88.32025146484375,"690,376,750,398"
"mires,",96.8426742553711,"4,392,107,419"
a,93.69664001464844,"133,400,152,417"
16-year-old,93.69664001464844,"175,394,365,423"
pupil,96.35595703125,"388,400,474,427"
of,96.43875885009766,"497,399,532,438"
the,96.70137786865234,"555,402,608,426"
"school,",96.7705307006836,"633,404,748,431"
who,96.93798065185547,"5,421,73,445"
had,95.53524017333984,"107,422,169,447"
read,93.24180603027344,"202,426,276,449"
and-,33.44395446777344,"310,427,372,451"
taken,96.12010955810547,"407,429,502,454"
umbrage,91.496307373046875,"535,432,686,459"
at,95.70964050292969,"717,437,751,457"
that,96.85578155517578,"5,449,76,475"
portion,95.92557525634766,"104,453,227,478"
of,96.316070556640625,"257,455,290,478"
the,96.75582122802734,"318,456,374,480"
"folder,",96.75582122802734,"400,457,508,485"
recently,91.96742248535156,"540,462,680,489"
is+,87.62626647949219,"710,464,749,486"
sued,96.75304412841797,"4,480,80,502"
