word,confidence,bbox
a,92.034088134765625,"474,1457,491,1474"
hobzoblin,88.47876739501953,"509,1452,674,1475"
were,96.6635513305664,"691,1458,770,1476"
after,92.03467559814453,"398,1480,484,1502"
you.’’,52.31970977783203,"499,1480,590,1502"
TI,70.46500396728516,"612,1481,621,1502"
sald.,95.82756805419922,"639,1481,714,1504"
"“Ach,",94.600311279296875,"49,1501,145,1525"
it,65.67354583740234,"172,1504,195,1525"
is.von,16.73284912109375,"219,1504,327,1526"
hobgoblin.,90.666656494140625,"353,1506,528,1530"
I.,64.414581298828125,"556,1508,567,1529"
get,64.414581298828125,"591,1512,640,1531"
me.,91.03733825683594,"666,1514,721,1530"
to,91.03733825683594,"739,1512,768,1531"
lodking?,9.7275390625,"18,1527,152,1553"
at,92.6346206665039,"181,1533,211,1552"
dos,92.6346206665039,"251,1531,306,1553"
souvenir,92.423614501953125,"342,1534,488,1556"
"counder,",79.05542755126953,"525,1535,668,1558"
und,96.8463363647461,"706,1536,766,1560"
fairst,90.20428466796875,"19,1554,112,1578"
tsing,91.36434173583984,"131,1558,215,1583"
you,95.96707916259766,"232,1564,293,1583"
know,95.33963775634766,"313,1559,406,1581"
I,96.59611511230469,"424,1560,437,1582"
buy,95.973968505859375,"457,1560,520,1586"
me,95.99463653564453,"540,1567,587,1583"
"ein,",92.03447723388672,"605,1563,662,1586"
"swei,",20.58716583251953,"684,1563,766,1585"
drei,86.18460845947266,"17,1582,81,1604"
tsings,86.18460845947266,"98,1584,200,1609"
I,93.83394622802734,"217,1584,230,1607"
do,93.83394622802734,"247,1584,286,1609"
not,96.28839874267578,"303,1587,357,1608"
"vant,",78.6992416381836,"372,1589,458,1610"
It,86.436981201171875,"472,1588,505,1610"
is,95.913421630859375,"521,1589,548,1611"
von,92.6520004272461,"563,1594,622,1612"
"schpell,",90.52083587646484,"640,1590,766,1616"
von,52.33510971069336,"16,1614,75,1632"
"trance,",52.33510971069336,"95,1612,210,1643"
T,88.9817886352539,"232,1612,245,1634"
gets,93.824951171875,"262,1615,331,1639"
me,92.976226806640625,"350,1618,397,1637"
"indo.""’",58.23881149291992,"415,1615,516,1639"
“Why,94.52418518066406,"48,1638,150,1664"
don't,90.86516571044922,"177,1637,265,1666"
you,91.73793029785156,"291,1645,351,1667"
keep,87.9657211303711,"379,1641,456,1669"
|away,65.12445068359375,"473,1644,576,1675"
from,59.51899719238281,"604,1645,685,1669"
the,94.77449798583984,"714,1648,766,1670"
souvenir,55.20733642578125,"15,1666,162,1689"
"counters?""",20.5780029296875,"181,1669,367,1696"
|,70.13446807861328,"606,1677,607,1680"
J,35.160057067871094,"751,1696,753,1698"
“IT,11.783584594726562,"47,1695,80,1716"
stru¢gle,84.71025848388672,"104,1696,246,1722"
mit,96.199127197265625,"270,1698,327,1720"
"myself,",88.94647216796875,"351,1699,474,1724"
but,94.6329574584961,"502,1699,555,1723"
it),72.6792221069336,"581,1702,607,1724"
is,51.27370834350586,"630,1704,656,1725"
