word,confidence,bbox
ters,85.9025650024414,"53,28,100,37"
hustling,95.39403533935547,"118,23,232,41"
after,96.33650207519531,"248,22,318,41"
her.,85.265960693359375,"335,22,378,40"
ti,10.894081115722656,"419,21,436,39"
was,93.707183837890625,"458,25,510,38"
a,93.707183837890625,"527,25,541,39"
ively,55.09379959106445,"560,19,634,40"
Inte,93.19609832763672,"40,87,95,104"
the,91.96290588378906,"126,87,158,101"
Teorrete,87.39783477783203,"176,87,290,104"
village,41.91313171386719,"308,86,399,104"
rapldiy,53.91357421875,"419,85,517,106"
walked,94.21131896972656,"536,82,634,103"
Miss,51.99924850463867,"17,119,56,136"
Roosevelt.,0,"97,120,236,137"
and,96.473175048828125,"254,120,303,136"
just,44.27898025512695,"334,121,371,136"
toside,81.179229736328125,"392,118,468,135"
she,96.49989318847656,"488,118,534,136"
halted,93.58130645751953,"550,114,635,135"
»,78.80738830566406,"37,160,39,163"
2reet,56.48342514038086,"66,157,126,168"
the,93.29832458496094,"154,155,192,168"
Lrorrotes,62.970726013183594,"221,152,345,169"
who,95.49666595458984,"390,152,444,168"
were,95.49666595458984,"478,153,544,168"
there,96.30908203125,"564,149,635,166"
‘,0,"35,194,38,198"
aoa,27.694496154785156,"93,188,136,204"
her.,85.97103118896484,"158,184,201,201"
The,96.7083511352539,"244,183,296,201"
savages,50.20838928222656,"321,188,426,200"
were,96.79974365234375,"448,185,514,200"
dressed,95.46797943115234,"532,179,635,200"
iheir,85.22737121582031,"63,220,128,234"
holiday,95.574920654296875,"149,215,242,237"
"raiment,",95.540069580078125,"274,218,378,233"
as,95.82540130615234,"421,221,440,232"
they,95.82540130615234,"461,214,520,235"
say,96.0475845336914,"544,218,584,235"
in,96.50086975097656,"611,216,634,231"
K,56.596832275390625,"15,247,27,258"
onkekee.,0.99323272705078125,"59,253,162,266"
The,94.84058380126953,"179,248,223,264"
women,96.34898376464844,"248,253,342,265"
were,94.85865783691406,"361,253,425,264"
elaborate,96.0530014038086,"440,245,571,265"
and,94.90416717529297,"586,244,635,263"
uyly,64.3118896484375,"37,292,87,302"
colored,87.5312271118164,"114,280,212,298"
"blankets,",95.37408447265625,"229,279,357,298"
but,96.27617645263672,"377,281,417,296"
the,96.14219665527344,"438,278,481,296"
men,89.33992767333984,"496,281,554,296"
wore,93.81864166259766,"570,280,638,295"
is,80.3196029663086,"51,327,67,330"
ribbor,25.670303344726562,"144,318,222,328"
n,86.05377960205078,"269,326,281,330"
thelr,96.07678985595703,"309,316,370,328"
"hair,",83.91267395019531,"404,312,464,329"
a,95.45389556884766,"492,315,506,328"
pleased,62.23368835449219,"534,310,635,332"
logked,21.934898376464844,"19,344,104,361"
Hike,66.290740966796875,"122,344,163,361"
a,91.74417877197266,"186,350,191,353"
breech,94.09901428222656,"215,343,320,362"
cloth.,92.4209213256836,"341,348,383,361"
The,95.44401550292969,"407,342,451,360"
men,96.54692077636719,"470,346,528,360"
carried,95.0930404663086,"539,340,636,360"
theic,86.2043228149414,"14,380,62,395"
muste,75.24686431884766,"94,382,165,395"
instruments,80.10816955566406,"202,380,360,395"
d,89.702667236328125,"423,376,435,394"
with,95.83233642578125,"455,375,514,394"
the,93.03974151611328,"532,376,574,392"
ad-,90.94847106933594,"592,374,635,394"
vent,95.74397277832031,"14,413,51,427"
of,95.90052795410156,"95,413,118,424"
Wiss,91.44633483886719,"146,410,204,424"
Roosevelt,91.2178726196289,"228,408,357,427"
thev,86.46852111816406,"384,412,438,424"
began,67.743743896484375,"466,407,546,424"
their,95.58848571777344,"569,406,636,424"
w,87.938629150390625,"21,446,40,458"
i,72.53174591064453,"89,442,94,459"
chant,93.83072662353516,"118,441,194,459"
and,94.867523193359375,"222,440,269,458"
dance.,92.97633361816406,"292,441,372,459"
Down,95.94966125488281,"416,439,493,457"
Into,83.79898834228516,"515,438,570,457"
the,96.37602996826172,"592,437,637,457"
gully,95.98688507080078,"19,473,87,495"
and,92.87126922607422,"112,475,160,493"
up-the,45.90715408325195,"186,473,283,495"
other,95.92376708984375,"305,477,380,491"
side,95.92376708984375,"403,472,455,490"
they,96.52483367919922,"477,471,539,493"
"went,",96.53668212890625,"561,472,635,490"
with,93.00764465332031,"17,508,72,525"
Miss,95.60733795166016,"96,506,139,524"
Roosevelt,55.345848083496094,"174,505,306,525"
rocht,19.242385864257812,"327,506,392,523"
after,96.6747055053711,"412,505,481,522"
them,96.49974060058594,"498,503,568,523"
and,96.49974060058594,"585,503,634,521"
the,96.29151153564453,"15,540,57,556"
others,94.946014404296875,"81,538,138,556"
after,95.69039154052734,"172,539,236,556"
Miss,86.830780029296875,"259,538,317,556"
Roosevelt.,70.470703125,"334,536,476,556"
Governor,95.9305191040039,"503,535,636,553"
Hunt,69.935943603515625,"16,571,81,589"
had,91.94126892089844,"110,571,157,589"
arringed,51.68672561645508,"183,570,306,591"
the,93.3337173461914,"330,569,373,587"
dance,86.32195281982422,"409,568,488,586"
to,96.20491790771484,"509,570,536,585"
he,92.02478790283203,"558,567,588,585"
in,92.501434326171875,"610,567,634,586"
“Tol,40.47147750854492,"19,604,59,620"
f,92.318634033203125,"115,604,123,616"
his,76.94343566894531,"140,603,176,619"
"collage,",70.92692565917969,"208,607,294,621"
where,95.70170593261719,"319,601,402,619"
seats,95.613739013671875,"416,603,485,618"
were,92.513671875,"498,603,566,618"
pro-,90.86185455322266,"579,602,633,621"
Vided,90.37238311767578,"16,635,85,653"
for,94.98919677734375,"102,639,141,653"
the,93.00084686279297,"158,637,197,654"
purt,90.40501403808594,"214,638,268,653"
There,95.35877990722656,"38,666,119,684"
were,95.813720703125,"144,671,209,683"
several,95.95223236083984,"234,665,332,684"
hundred,93.94218444824219,"356,664,471,683"
sightseers,93.94218444824219,"493,662,636,683"
in,94.94965362548828,"18,705,40,718"
the,94.94965362548828,"65,701,106,714"
village,96.46266174316406,"128,700,220,720"
at,94.17152404785156,"243,702,267,716"
the,94.49842834472656,"306,699,349,715"
"time,",95.62773132324219,"383,698,452,716"
and,70.105316162109375,"475,695,527,714"
these,70.105316162109375,"561,695,635,714"
<uteed,28.826889038085938,"20,736,107,748"
forward,94.63194274902344,"128,729,237,748"
like,96.14447021484375,"258,729,307,747"
a,95.66509246826172,"326,736,336,746"
mighty,89.29085540771484,"359,728,459,750"
"wave,",96.35345458984375,"477,732,558,748"
that,96.32257080078125,"577,726,636,746"
threatened,61.88361740112305,"21,762,169,781"
to,91.30558776855469,"204,765,228,779"
Insulf,56.59862518310547,"260,760,343,779"
the,96.73418426513672,"374,761,408,778"
dancers,94.68452453613281,"451,752,555,778"
and,96.28529357910156,"584,759,635,779"
Miss,78.5159912109375,"15,794,77,812"
Roosevelt,84.33354187011719,"103,794,235,812"
and,71.65419006347656,"269,794,309,811"
ali,72.85865783691406,"335,792,367,810"
the,96.43339538574219,"395,796,437,809"
"others,",96.53096771240234,"461,790,557,813"
and,96.69097137451172,"581,790,632,810"
the,93.01850128173828,"16,829,58,843"
memlers,86.19566345214844,"83,826,205,844"
of,96.13933563232422,"233,826,260,838"
the,92.6124496459961,"285,825,326,843"
partr,88.24153137207031,"350,828,424,847"
had,96.24671936035156,"448,823,498,842"
to,96.43265533447266,"521,826,548,842"
fight,94.29878997802734,"568,822,632,844"
their,93.15135192871094,"16,860,81,876"
way,93.08428955078125,"97,862,144,879"
throush,71.91175079345703,"166,858,276,875"
the,96.15467834472656,"291,858,334,872"
crowd,95.77336883544922,"346,855,429,875"
to,95.71134185791016,"444,857,471,875"
their,94.01698303222656,"484,854,551,874"
seats,96.32710266113281,"560,856,633,874"
on,94.13768005371094,"16,895,44,906"
the,91.41204071044922,"67,892,107,907"
cottage,65.81498718261719,"126,892,226,906"
porch.,95.51959228515625,"245,883,328,911"
The,96.038909912109375,"40,920,93,939"
barbaric,95.76167297363281,"111,921,217,939"
dance,96.65111541748047,"244,925,323,939"
of,96.202606201171875,"341,920,369,939"
the,93.25301361083984,"384,919,428,939"
head-hunters,90.78300476074219,"446,919,634,940"
was,94.782806396484375,"17,957,50,969"
inspiring,75.72796630859375,"93,954,214,974"
sand,59.87306594848633,"252,953,302,971"
"exciting,",94.28802490234375,"339,956,460,975"
and,96.0467758178711,"483,952,536,973"
Miss,95.19660949707031,"571,951,634,972"
Reoseveit,58.83445739746094,"16,984,148,1004"
watched,96.2111587524414,"174,984,288,1003"
the,93.16411590576172,"313,984,356,1003"
dencers,75.47000885009766,"380,986,488,1003"
with,92.95075225830078,"508,984,571,1003"
in-,62.300437927246094,"595,984,648,1011"
|,62.300437927246094,"636,980,648,1015"
tease,79.839935302734375,"13,1021,85,1035"
interest.,83.3165283203125,"99,1020,203,1035"
Their,89.6424560546875,"230,1016,307,1035"
wild,96.12898254394531,"321,1017,377,1035"
chant,96.74877166748047,"394,1017,472,1035"
seemed,96.7335205078125,"487,1016,589,1036"
to,94.54425811767578,"604,1017,631,1036"
|,94.05315399169922,"633,1011,647,1044"
impress,70.71894073486328,"16,1053,119,1069"
"her,",95.84703063964844,"142,1049,192,1069"
and,96.01649475097656,"217,1049,265,1066"
to,96.01649475097656,"290,1051,315,1066"
Mr.,94.50724792480469,"340,1048,371,1067"
Stone,95.94151306152344,"408,1049,487,1068"
she,96.59465026855469,"508,1048,555,1068"
sald,60.809329986572266,"575,1048,648,1068"
|,67.385345458984375,"636,1043,648,1076"
hat,94.06193542480469,"28,1084,69,1098"
it,94.06193542480469,"96,1080,112,1098"
was,95.1981201171875,"138,1085,190,1098"
ail,64.5050277709961,"227,1081,259,1098"
extremeiy,88.3135757446289,"296,1081,436,1102"
interesting.,90.32188415527344,"472,1080,631,1103"
with,95.41249084472656,"17,1112,76,1130"
the,93.24790954589844,"93,1113,137,1130"
Igorrotes.,74.182525634765625,"157,1112,292,1132"
He,96.179931640625,"312,1112,349,1131"
had,96.567779541015625,"366,1112,416,1132"
only,96.02465057373047,"432,1111,493,1134"
a,96.02465057373047,"507,1116,525,1131"
breech,96.33647918701172,"540,1111,632,1132"
with,95.51384735107422,"12,1144,71,1161"
the,93.03605651855469,"91,1148,132,1162"
Igorrotes.,63.37333297729492,"151,1144,280,1165"
He,95.74456787109375,"306,1144,342,1162"
ied,27.04547119140625,"361,1144,410,1162"
only,94.84249114990234,"426,1143,487,1166"
a,95.98377227783203,"501,1147,520,1163"
breach,96.40740203857422,"534,1143,630,1164"
cloth,80.34485626220703,"15,1175,82,1194"
