word,confidence,bbox
Seas,18.193893432617188,"282,331,446,344"
at,19.301284790039062,"470,335,515,340"
Chinese,69.70477294921875,"0,375,162,422"
Prince,96.37416076660156,"182,387,309,423"
Says,96.33313751220703,"328,388,416,429"
He,96.91065979003906,"435,388,489,422"
Has,96.60270690917969,"510,388,585,422"
No,93.2299575805664,"605,389,658,423"
Mili-,87.25526428222656,"679,388,776,423"
tary,96.58766174316406,"119,442,200,478"
Mission,96.050933837890625,"223,439,372,472"
in,96.03141021728516,"394,440,434,472"
the,96.0742416381836,"456,439,517,472"
United,96.52411651611328,"539,439,673,472"
States.,96.67269134521484,"339,490,465,538"
|,65.728424072265625,"2,563,7,608"
After,96.89696502685547,"48,561,139,583"
hearing,96.92567443847656,"158,561,286,584"
the,96.90162658691406,"305,561,355,583"
reading,96.08197021484375,"378,560,503,587"
of,96.4816665649414,"522,561,554,583"
a,96.532928466796875,"575,567,591,582"
Louisville,90.88328552246094,"614,556,770,604"
|,90.88328552246094,"788,566,790,600"
|,56.82710266113281,"4,621,6,634"
dispatch,96.55342864990234,"29,592,160,624"
stating,95.7494888305664,"187,598,304,623"
that,96.4681625366211,"346,597,414,619"
he,96.678955078125,"456,598,491,619"
had,94.72920227050781,"534,597,591,619"
come,95.82259368896484,"633,603,716,620"
to,96.95368194580078,"744,600,775,621"
|,49.272491455078125,"4,640,7,672"
America,1.8941116333007812,"27,629,158,676"
ostensibly,94.84111785888672,"194,634,361,660"
to,96.73236846923828,"394,636,425,657"
visit,92.87583923339844,"458,633,527,657"
the,92.87583923339844,"562,634,612,657"
World's,76.71405029296875,"646,634,775,658"
|,57.061920166015625,"4,674,8,708"
"Fair,",86.088897705078125,"23,672,102,697"
but,95.90727996826172,"134,673,188,695"
in,95.408233642578125,"214,673,243,703"
reality,95.73406219482422,"273,672,381,694"
to,94.868988037109375,"410,675,440,694"
engage,94.868988037109375,"469,678,586,698"
American,93.119354248046875,"610,669,764,715"
|,93.17988586425781,"774,680,790,711"
|,69.472442626953125,"4,710,7,735"
Soldiers,85.26695251464844,"22,708,147,729"
for,96.766845703125,"176,709,221,729"
three,96.84383392333984,"248,709,331,729"
years’,96.44646453857422,"358,708,455,732"
service,96.0905990600586,"483,708,598,728"
with,95.91976165771484,"624,709,696,730"
the,95.93339538574219,"724,709,774,731"
|Chinese,44.03522872924805,"4,741,149,765"
reform,95.8799057006836,"177,744,288,765"
"army,",95.8799057006836,"331,749,425,768"
Prince,93.97338104248047,"468,743,575,765"
Pu,43.15647888183594,"616,744,659,765"
_,43.15647888183594,"668,737,672,775"
"Lun,",96.4537582397461,"700,744,773,768"
|,82.946746826171875,"4,766,8,790"
