word,confidence,bbox
World's,4.826568603515625,"15,33,145,56"
Fair:,66.09125518798828,"165,32,250,55"
grounds,80.21808624267578,"273,29,415,57"
yesterday,92.59410858154297,"444,28,608,54"
afier-.,88.880218505859375,"639,28,752,50"
noon,95.78412628173828,"14,66,91,87"
after,95.78412628173828,"114,59,196,83"
the,96.561309814453125,"216,59,272,81"
convention,63.96699523925781,"288,56,468,88"
had,96.44279479980469,"488,55,548,78"
adjourned,96.30327606201172,"568,51,736,81"
for,96.42927551269531,"13,88,64,112"
the,96.823089599609375,"81,88,131,112"
day.,93.29492950439453,"148,88,215,114"
Théy,92.2055435180664,"235,86,318,109"
had,96.65636444091797,"336,85,395,108"
been,11.142929077148438,"413,84,487,111"
provided,0,"507,81,648,110"
with,96.91703033447266,"663,81,736,104"
‘free,73.2854995727539,"1,117,80,140"
coupon,80.41621398925781,"112,121,228,142"
tickets,96.27483367919922,"261,107,372,137"
by,96.36573028564453,"403,113,442,139"
the,25.780120849609375,"463,111,526,134"
Exposition,93.62977600097656,"558,108,738,136"
"management,",96.41278839111328,"16,145,240,171"
and,96.11444091796875,"263,140,322,165"
were,96.57818603515625,"345,145,423,166"
told,96.76799011230469,"443,138,507,162"
that,92.4403305053711,"530,138,599,161"
yester-,90.02715301513672,"621,138,736,164"
day,96.75132751464844,"15,173,75,200"
could,95.71369934082031,"102,171,189,194"
be,95.9935073852539,"218,169,254,193"
officially,95.87877655029297,"280,166,422,193"
called,96.6038818359375,"466,165,545,189"
delegates’,94.319427490234375,"571,159,735,204"
day,95.942108154296875,"16,200,74,226"
if,95.49584197998047,"101,198,125,220"
the,96.40686798095703,"151,198,203,220"
attendance.,71.05130767822266,"229,195,413,219"
warranted.,87.309906005859375,"463,191,622,217"
The,96.28657531738281,"674,189,737,212"
traditions,96.39176940917969,"17,226,179,250"
of,96.355255126953125,"200,224,233,247"
ail,81.85491943359375,"253,223,293,246"
special,92.8325424194336,"315,221,427,248"
days,96.4405288696289,"450,220,526,246"
at,96.4405288696289,"547,221,580,241"
the,96.645782470703125,"603,218,655,240"
Ex-,91.87275695800781,"676,216,737,238"
position,96.68756103515625,"18,253,146,281"
were,95.47315216064453,"177,256,255,274"
upheld,72.266876220703125,"285,248,395,276"
by,96.14435577392578,"423,248,465,274"
the,96.84100341796875,"493,246,544,269"
downpour,96.4035415649414,"572,246,739,270"
of,96.207611083984375,"16,282,49,304"
"rain,",96.27723693847656,"67,281,141,307"
which,96.49139404296875,"162,278,258,302"
drove,96.15258026123047,"277,278,370,301"
the,96.54582977294922,"391,275,442,298"
delegates,96.1526107788086,"460,273,617,300"
to,96.1526107788086,"636,273,667,294"
the,96.87474822998047,"686,269,738,292"
shelter,96.26441955566406,"17,309,130,333"
of,95.72887420654297,"151,307,184,331"
the,96.69377899169922,"205,305,257,329"
state,96.68177032470703,"278,306,360,327"
buildings.,86.72420501708984,"380,301,541,328"
"but,",93.25341796875,"565,300,632,326"
judg-,91.04503631591797,"646,298,738,326"
ing,94.779052734375,"17,338,68,368"
from,96.19384765625,"92,336,170,358"
"appearances,",96.19384765625,"194,336,410,361"
they,96.06037902832031,"437,329,509,357"
managed,96.39849090576172,"533,325,683,353"
to,96.53876495361328,"708,327,739,347"
evade,96.34444427490234,"16,364,111,389"
actual,95.72147369384766,"129,361,233,386"
ennui.,16.907081604003906,"250,359,350,383"
Hone,3.1884918212890625,"464,358,559,379"
_,25.08263397216797,"104,432,107,433"
Tammany,95.87401580810547,"134,407,326,438"
Delegates,96.91704559326172,"343,402,525,436"
Out.,96.85567474365234,"544,399,620,426"
-,2.658477783203125,"9,478,11,480"
The,94.79300689697266,"44,454,109,477"
Tammany,93.27764129638672,"129,452,299,477"
rooters,91.06004333496094,"323,450,441,471"
anchored,96.9054946899414,"461,444,613,469"
at,96.74406433105469,"634,444,666,466"
the,96.70117950439453,"688,440,740,464"
Texas,93.24149322509766,"16,491,116,513"
"bullding,",90.037200927734375,"143,487,288,512"
where,96.91120910644531,"317,485,417,507"
they,96.971527099609375,"445,480,516,514"
made,96.18266296386719,"546,477,635,502"
good,96.503204345703125,"662,475,738,503"
to,96.50482177734375,"18,528,47,549"
such,96.09820556640625,"68,525,142,549"
an,96.09820556640625,"162,530,200,547"
extent,95.82173919677734,"220,524,326,547"
that,96.542266845703125,"346,520,414,544"
they,95.750213623046875,"434,516,506,544"
were,96.56407165527344,"525,520,605,538"
invited,96.37128448486328,"623,511,738,536"
to,95.58011627197266,"18,557,49,577"
be,96.53858947753906,"71,554,106,576"
the,96.310943603515625,"128,552,179,575"
guests,89.31727600097656,"201,552,306,579"
of,96.1959457397461,"325,549,358,572"
honor,96.1237564086914,"378,548,473,572"
at,96.39453887939453,"494,545,526,567"
a,96.30826568603516,"547,549,563,566"
reception,96.20948791503906,"586,539,739,566"
to,95.936431884765625,"20,583,50,605"
be,95.813568115234375,"70,581,107,605"
arranged,95.70515441894531,"130,578,282,605"
later,96.55470275878906,"304,578,383,600"
by,95.8995361328125,"397,576,442,602"
the,96.13321685791016,"466,572,518,596"
Texas,92.588409423828125,"538,571,639,593"
com-,89.13191223144531,"661,571,741,590"
