word,confidence,bbox
SS,26.48865509033203,"26,0,131,21"
SSeS,28.47174835205078,"139,0,324,21"
SS,24.42839813232422,"346,0,390,21"
SR,32.06330108642578,"442,0,571,21"
SS,42.18959426879883,"654,0,779,21"
ep,30.386489868164062,"783,0,793,21"
An,93.18335723876953,"34,52,118,129"
Expert’s,92.134521484375,"152,51,416,149"
Notes,96.88665008544922,"450,51,628,130"
on,96.85450744628906,"661,56,738,126"
World’s,92.81078338623047,"76,163,324,240"
Fair,96.97129821777344,"358,161,489,239"
Pictures,96.60261535644531,"510,162,775,238"
The,96.90613555908203,"85,314,158,341"
British,93.29133605957031,"185,315,322,342"
Section—Room,85.22998046875,"350,313,638,341"
70.,92.82186126708984,"667,311,722,340"
In,95.912322998046875,"60,362,92,385"
order,94.916839599609375,"113,363,202,385"
to,95.56546783447266,"222,366,253,385"
begin,95.9876937866211,"274,363,363,388"
the,96.267333984375,"385,363,435,386"
review,96.303863525390625,"456,362,568,385"
of,95.816192626953125,"587,360,621,382"
the,92.97998809814453,"639,360,691,383"
pic-,92.58881378173828,"711,359,773,386"
tures,96.13043975830078,"33,402,118,423"
in,96.1521224975586,"142,401,172,424"
the,96.8375015258789,"195,401,246,423"
galleries,96.22371673583984,"269,400,412,426"
devoted,30.625076293945312,"434,399,563,422"
to,96.28572845458984,"588,400,619,420"
the,93.22892761230469,"642,398,693,420"
"col-,",88.74796295166016,"716,395,781,419"
lection,96.49372100830078,"31,438,142,461"
pt,84.541290283203125,"165,438,199,474"
British,96.131134033203125,"223,438,339,461"
"art,",93.29448699951172,"363,440,422,460"
we-,48.0235595703125,"453,443,505,458"
prefer,82.77979278564453,"517,436,619,463"
to,82.77979278564453,"640,437,672,457"
start,96.797088623046875,"696,435,777,463"
with,96.59908294677734,"31,474,105,497"
one,96.13387298583984,"129,479,186,496"
of,96.50675964355469,"209,474,240,496"
the,96.03568267822266,"264,475,316,496"
smaller,95.16096496582031,"338,473,464,496"
rooms.,94.00886535644531,"486,479,596,495"
The,82.9684829711914,"633,472,696,493"
one,82.9684829711914,"719,475,775,491"
we,96.45610809326172,"31,517,76,532"
have,95.830657958984375,"103,512,183,533"
selected,95.830657958984375,"210,511,344,533"
is),62.14244842529297,"373,511,405,541"
number,89.96965789794922,"426,510,554,533"
"79,",10.625274658203125,"583,510,626,532"
on,10.625274658203125,"656,514,695,530"
the,96.61626434326172,"722,507,775,529"
ground,95.689056396484375,"30,548,149,578"
‘plan.,55.75187301635742,"168,547,252,574"
We,82.43354034423828,"289,547,343,569"
do,91.45478057861328,"366,547,403,568"
this,91.45478057861328,"426,547,489,570"
chiefly,95.1080551147461,"513,546,622,572"
because,96.67717742919922,"645,545,776,566"
it,95.843231201171875,"30,586,53,608"
happens,96.34992980957031,"71,585,209,612"
to,93.25054168701172,"225,587,257,607"
coritain,80.18433380126953,"272,585,396,607"
works,96.73821258544922,"414,583,515,606"
of,95.92991638183594,"532,582,562,605"
a,95.70719909667969,"577,590,596,605"
few,92.87359619140625,"612,582,671,604"
thor-,91.095916748046875,"690,582,773,603"
oughly,95.590545654296875,"29,623,142,649"
representative,96.19373321533203,"166,622,410,649"
painters,96.39057922363281,"436,621,574,648"
which,96.036346435546875,"598,619,698,642"
are,96.8498306274414,"723,623,776,640"
so,96.58361053466797,"30,665,64,682"
conspicuously,94.69969177246094,"101,660,336,686"
representative,92.51416778564453,"375,659,620,685"
of,96.341064453125,"657,657,687,678"
the,96.65081787109375,"723,656,775,677"
school,96.68326568603516,"30,696,134,718"
as,96.172943115234375,"158,702,194,718"
a;,59.77509307861328,"220,702,237,717"
"whole,",67.3172378540039,"263,695,369,720"
that,95.135345458984375,"395,696,464,717"
a,92.918548583984375,"489,701,504,716"
point-of,64.48052978515625,"532,693,674,720"
view,95.75464630126953,"698,692,775,713"
ean,61.02073669433594,"30,730,86,747"
be,95.27217864990234,"110,725,145,746"
obtained,96.39915466308594,"165,723,309,745"
from,95.36273956298828,"331,723,410,745"
which,95.36273956298828,"430,723,528,744"
we,96.30406951904297,"552,728,595,743"
can,94.8672866821289,"616,727,672,743"
more,94.8672866821289,"693,725,776,741"
advantageously,96.00676727294922,"29,752,296,777"
judge,96.80638885498047,"315,752,408,776"
of,96.79671478271484,"428,751,460,772"
the,96.83073425292969,"480,751,531,772"
remainder,96.16385650634766,"552,748,725,772"
of,96.72332763671875,"745,747,776,768"
the,96.82734680175781,"29,781,81,803"
collection,95.6854476928711,"104,780,264,802"
than,96.990692138671875,"288,780,362,801"
if,94.66826629638672,"387,779,410,801"
we,94.66826629638672,"434,784,478,800"
began,94.76228332519531,"504,779,601,804"
with,94.76228332519531,"624,777,698,799"
the,96.99275970458984,"722,776,774,800"
largest,94.8900146484375,"29,809,145,836"
room.,94.8900146484375,"170,814,262,831"
In,96.095184326171875,"58,838,92,860"
the,96.1902084350586,"119,838,171,860"
central,96.395904541015625,"198,836,316,859"
position,95.84759521484375,"344,836,476,863"
on,96.24913787841797,"504,842,542,857"
the,96.24913787841797,"571,835,622,857"
line,68.12248992919922,"648,834,709,856"
on,96.21623992919922,"737,838,774,855"
the,96.14618682861328,"29,867,82,888"
south,96.86199951171875,"102,867,193,889"
wall,96.59446716308594,"216,865,283,888"
of,95.83013153076172,"305,865,336,887"
room,96.88960266113281,"357,871,440,887"
70,94.68452453613281,"463,865,496,886"
is,95.48882293701172,"518,866,543,886"
a,68.09373474121094,"563,870,581,886"
large,93.14196014404297,"602,864,685,888"
life-,92.59989166259766,"707,862,773,884"
size,96.51326751708984,"29,896,91,916"
portrait,96.51606750488281,"120,895,251,920"
of,95.60485076904297,"278,894,310,915"
Sir,95.36322021484375,"338,893,386,915"
David,93.2209701538086,"415,893,511,914"
"Stéwari,.",87.205810546875,"542,892,684,914"
late,96.01154327392578,"714,890,775,911"
provost,96.435089111328125,"28,926,155,948"
of,96.3139877319336,"174,921,205,942"
the,96.94270324707031,"226,922,278,943"
town,96.403106689453125,"299,922,379,942"
of,96.403106689453125,"402,920,433,942"
Afoenngen,0,"454,915,612,972"
in,90.94283294677734,"635,920,666,939"
Seot-,55.054847717285156,"686,917,773,938"
"land,",95.6357650756836,"27,949,108,975"
by,95.57125091552734,"132,950,170,975"
Mr.,91.86019134521484,"192,949,248,970"
William,93.26769256591797,"272,948,407,970"
Quilier-Orchardson.,73.85173797607422,"428,945,771,973"
|,88.20914459228516,"3,976,5,978"
We,96.0423355102539,"29,976,84,998"
have,96.42581939697266,"102,977,181,999"
not,96.72639465332031,"200,978,251,997"
the,96.11304473876953,"271,976,322,997"
slightest,90.795135498046875,"341,975,484,1000"
hesitation,92.36608123779297,"507,973,674,996"
after,92.36608123779297,"693,971,776,993"
|,79.705474853515625,"13,1019,14,1022"
frequent,79.705474853515625,"29,1004,171,1030"
visits,96.180328369140625,"193,1004,282,1025"
to,96.195648193359375,"304,1006,334,1024"
this,96.430023193359375,"355,1004,417,1024"
superb,75.80982208251953,"438,1002,551,1028"
masterpiece,95.81465148925781,"572,995,776,1035"
in,96.34852600097656,"30,1032,60,1054"
"portraiture,",96.21308898925781,"90,1032,287,1058"
in,95.58222198486328,"319,1031,347,1053"
saying,95.70782470703125,"378,1031,488,1056"
that,96.25337219238281,"517,1030,587,1051"
it,96.0170669555664,"617,1029,640,1050"
is,89.77229309082031,"669,1032,695,1049"
the,89.77229309082031,"724,1027,776,1048"
|,52.25813293457031,"13,1083,14,1086"
greatest,52.25813293457031,"28,1062,167,1087"
portrait,96.3346176147461,"193,1060,324,1086"
in,95.16387176513672,"352,1060,382,1081"
"character,",95.16387176513672,"409,1059,579,1080"
color,96.608734130859375,"607,1056,689,1078"
and,96.37125396728516,"714,1054,774,1076"
|,77.65380859375,"13,1103,15,1105"
treatment,83.375030517578125,"30,1091,200,1111"
"that,",95.03560638427734,"218,1088,296,1116"
in,96.0194320678711,"317,1088,346,1109"
our,96.02677154541016,"365,1092,420,1108"
estimation,95.92188262939453,"438,1086,618,1108"
at,95.92188262939453,"637,1087,666,1106"
least,96.47825622558594,"687,1083,765,1105"
|has,0,"14,1116,88,1141"
been,93.151947021484375,"116,1116,193,1138"
produced-during,69.54535675048828,"219,1114,512,1142"
the,96.33375549316406,"540,1114,592,1135"
last,60.380523681640625,"619,1112,680,1134"
fifty,91.23546600341797,"709,1111,777,1136"
lyears.,58.65037536621094,"14,1148,127,1170"
A,93.25257110595703,"166,1145,192,1165"
similar,93.25257110595703,"217,1143,336,1165"
conviction,95.86088562011719,"362,1142,536,1164"
On,80.20988464355469,"563,1146,600,1162"
the,96.919036865234375,"628,1140,680,1165"
part,96.57474517822266,"706,1140,774,1165"
of,95.50038146972656,"28,1172,60,1193"
those,96.52311706542969,"79,1173,167,1197"
even,96.17240142822266,"187,1177,263,1193"
who,96.63751220703125,"285,1172,352,1192"
have,95.55675506591797,"371,1171,449,1192"
no,95.55675506591797,"471,1175,509,1192"
pretensions,96.69921875,"529,1167,724,1195"
to,96.14501953125,"744,1168,775,1187"
|,69.48387145996094,"13,1200,15,1225"
be,69.48387145996094,"31,1200,67,1222"
judges,95.90193176269531,"88,1200,202,1226"
of,96.78630828857422,"226,1199,256,1220"
art,96.00310516357422,"281,1202,331,1221"
can,96.0613784790039,"356,1204,412,1220"
"not,",96.43036651611328,"440,1202,500,1220"
we,96.291656494140625,"528,1202,572,1218"
"think,",96.291656494140625,"597,1195,695,1218"
but,96.13456726074219,"722,1194,775,1216"
be,96.388946533203125,"31,1228,67,1250"
also,96.06024169921875,"94,1228,160,1249"
arrived,95.160736083984375,"186,1227,308,1249"
at,96.6826400756836,"335,1228,367,1248"
if,95.90050506591797,"396,1226,418,1247"
they,94.75628662109375,"446,1226,519,1250"
"will,",94.75628662109375,"547,1224,616,1248"
without,96.85797882080078,"646,1223,776,1244"
"prejudice,",96.03362274169922,"30,1256,197,1282"
make,96.58100128173828,"224,1255,313,1277"
a,95.37762451171875,"337,1261,352,1275"
conscientious,95.09712982177734,"379,1253,607,1275"
study,96.80523681640625,"630,1251,723,1277"
of,96.29682922363281,"747,1249,779,1272"
this,90.52323150634766,"30,1284,92,1307"
remarkable,90.52323150634766,"116,1283,309,1306"
work;,91.82396697998047,"332,1282,423,1304"
The,96.9487533569336,"58,1313,122,1335"
leading,96.07975769042969,"140,1312,262,1336"
characteristic,58.384613037109375,"280,1310,517,1333"
of,96.37249755859375,"535,1309,567,1331"
all,96.283111572265625,"584,1308,623,1331"
Mr.,82.29984283447266,"643,1308,698,1330"
Or-,92.09999084472656,"718,1306,774,1328"
chardson's,77.924713134765625,"29,1341,211,1363"
work,35.60303497314453,"235,1344,317,1362"
is,96.30064392089844,"342,1340,366,1360"
the,95.84978485107422,"390,1341,442,1360"
absolute,95.48648834228516,"462,1338,605,1360"
restraint,76.380523681640625,"627,1336,779,1361"
to,95.80895233154297,"31,1372,62,1391"
"which,",94.63238525390625,"82,1369,191,1391"
throughout,95.89961242675781,"211,1368,400,1392"
his,96.67902374267578,"423,1368,470,1389"
whole,96.62439727783203,"489,1366,586,1388"
"career,",96.58137512207031,"604,1370,719,1386"
he,96.73519134521484,"741,1364,779,1385"
has,96.89896392822266,"32,1397,86,1417"
subjected,96.330230712890625,"107,1396,268,1420"
"himself,",95.9383773803711,"291,1395,422,1416"
so,96.71625518798828,"445,1400,479,1415"
that,95.86308288574219,"500,1394,568,1415"
there,95.86308288574219,"591,1394,676,1414"
shall,95.093353271484375,"698,1391,776,1412"
be,96.636749267578125,"30,1424,66,1444"
no,96.61420440673828,"82,1429,120,1444"
undue,95.1115493774414,"139,1423,240,1443"
intrusion,95.61268615722656,"258,1423,410,1443"
of,96.06388092041016,"428,1421,461,1442"
the,95.79023742675781,"479,1421,530,1441"
ability,96.43516540527344,"547,1420,656,1444"
or,95.934112548828125,"674,1424,707,1439"
the,96.05437469482422,"725,1419,777,1439"
acquirements,90.36164093017578,"32,1451,262,1476"
of,96.3329086303711,"294,1449,325,1470"
the,96.49452209472656,"357,1449,408,1470"
artist,96.33580780029297,"441,1448,534,1469"
himself.,79.580413818359375,"568,1446,699,1468"
In,89.98016357421875,"744,1445,777,1466"
other,95.91327667236328,"29,1478,119,1499"
"words,",95.97845458984375,"144,1477,254,1500"
his,76.47217559814453,"280,1477,326,1498"
portraits,96.30635070800781,"352,1476,500,1503"
are,88.68339538574219,"526,1480,578,1497"
#s,54.51042175292969,"602,1479,637,1495"
imper-,88.15892028808594,"663,1474,775,1499"
sonal,96.46826934814453,"30,1506,117,1528"
as,96.5229721069336,"137,1512,172,1528"
it,95.60836029052734,"193,1506,215,1528"
is,96.24707794189453,"236,1505,261,1527"
possible,96.1807632446289,"282,1504,415,1531"
for,71.010101318359375,"435,1504,483,1525"
a,71.010101318359375,"501,1509,517,1525"
picture,85.5434799194336,"539,1502,658,1530"
to,95.5672836303711,"679,1504,710,1523"
be.,71.99493408203125,"732,1501,775,1523"
Not,96.15113067626953,"32,1535,94,1558"
only,96.70159912109375,"111,1534,183,1560"
"that,",96.2671127319336,"200,1535,279,1566"
but,96.56847381591797,"298,1533,352,1555"
he,96.63697814941406,"371,1533,407,1555"
also,0,"422,1532,490,1555"
eliminates,54.91350555419922,"505,1531,681,1554"
from,96.86592102050781,"699,1529,778,1551"
his,70.083740234375,"33,1563,81,1585"
representations,90.52728271484375,"112,1561,377,1589"
any,93.16960144042969,"408,1566,469,1586"
accentuation,91.64348602294922,"498,1559,718,1583"
of,96.15240478515625,"748,1557,781,1579"
the,96.47953796386719,"31,1591,84,1614"
position,95.95398712158203,"106,1591,241,1617"
in,96.07197570800781,"265,1591,295,1612"
"life,",95.66679382324219,"320,1590,381,1613"
or,96.57038116455078,"406,1595,440,1611"
the,96.41211700439453,"464,1589,517,1611"
honors,96.29792785644531,"541,1589,653,1614"
which,96.9554672241211,"678,1586,777,1608"
have,95.96452331542969,"31,1619,110,1640"
been,96.41840362548828,"128,1618,205,1639"
conferred,96.71627044677734,"223,1617,384,1639"
upon,96.587249755859375,"406,1622,485,1642"
his,84.86177062988281,"507,1616,553,1637"
"subject,",84.86177062988281,"573,1615,703,1644"
nor,95.91514587402344,"724,1619,779,1635"
does,96.89136505126953,"30,1645,104,1667"
he,96.5029067993164,"125,1646,163,1668"
care,94.289703369140625,"185,1648,256,1667"
for,95.49248504638672,"277,1644,325,1666"
the,92.508026123046875,"345,1644,398,1665"
"exploitation,.of",32.86283874511719,"419,1642,675,1669"
mere,96.469512939453125,"697,1646,779,1663"
"habiliments,",91.43084716796875,"31,1672,240,1696"
"uniforms,",82.02449798583984,"272,1671,434,1693"
insignia,26.085098266601562,"466,1670,601,1700"
of,87.5706787109375,"632,1668,664,1690"
officé,81.2826156616211,"694,1667,779,1690"
or,96.59759521484375,"31,1706,66,1722"
other,96.184051513671875,"88,1700,178,1723"
ephemeral,95.17738342285156,"202,1698,378,1727"
"paraphernalia,",95.17738342285156,"403,1696,651,1725"
which,96.91546630859375,"678,1695,777,1717"
are-so,62.31826400756836,"30,1734,141,1752"
much,96.25849914550781,"164,1728,256,1751"
affected.,93.16056060791016,"280,1727,416,1751"
by,96.15184783935547,"440,1727,477,1754"
the,96.6589584350586,"502,1726,559,1749"
majority,96.01747131347656,"577,1724,725,1752"
of,96.91210174560547,"749,1724,781,1746"
portrait,95.8239517211914,"32,1757,165,1785"
painters.,85.43113708496094,"188,1757,336,1784"
“In,79.96028137207031,"26,1786,93,1808"
the,96.775421142578125,"112,1786,164,1808"
present,96.17414855957031,"183,1787,307,1812"
case,96.729644775390625,"327,1790,400,1807"
the,96.63414001464844,"418,1784,471,1806"
color,94.52571105957031,"490,1783,573,1806"
of,96.26922607421875,"590,1782,622,1805"
the,92.65093994140625,"641,1783,692,1805"
vel-,92.65093994140625,"712,1780,776,1803"
vet,96.6178207397461,"30,1816,81,1835"
robe.,95.33598327636719,"102,1813,182,1835"
magnificent,95.33598327636719,"202,1813,403,1838"
