word,confidence,bbox
th,69.35615539550781,"346,186,378,219"
be],0,"747,177,778,206"
a,0,"528,252,563,264"
oo,7.6814727783203125,"274,331,519,345"
Zealous,92.74483489990234,"10,386,159,420"
Custodian,96.31400299072266,"184,387,380,420"
Drew,95.832061767578125,"403,387,511,419"
Revolver,96.40636444091797,"533,384,718,418"
on,96.2176513671875,"740,391,787,416"
Equaliy,85.27592468261719,"61,436,219,479"
Zealous,92.47847747802734,"244,437,394,472"
City,96.33396911621094,"419,436,502,477"
Detectives,96.22743225097656,"528,433,736,470"
Who,96.70796966552734,"147,490,243,524"
Were,96.03014373779297,"260,491,367,524"
Guarding,96.3070068359375,"387,489,578,528"
It.,96.3813705444336,"598,488,647,520"
|,49.72793197631836,"0,557,3,601"
The,96.95941162109375,"43,566,106,589"
"$250,000",96.69013214111328,"126,557,236,592"
necklace,96.28856658935547,"254,567,401,591"
in,95.818634033203125,"423,566,453,589"
the,95.818634033203125,"473,565,526,588"
Varied,93.29438018798828,"548,564,661,588"
Indus-,92.05333709716797,"682,561,789,586"
tries,96.73686218261719,"16,606,90,628"
building,96.17534637451172,"109,604,247,633"
at,96.60359191894531,"262,608,297,628"
the,96.432159423828125,"316,606,368,628"
Fair,96.15239715576172,"388,605,460,627"
was,96.79280090332031,"479,610,544,626"
the,96.52278137207031,"566,602,617,625"
center,96.1297607421875,"635,603,740,624"
of,96.4925765991211,"758,600,792,624"
a,95.90291595458984,"14,649,32,666"
sensation,95.93548583984375,"69,645,228,667"
late,94.83686828613281,"267,645,329,667"
Friday,95.45812225341797,"371,643,486,669"
"afternoon,",67.2159423828125,"524,642,701,665"
Two,96.3116455078125,"44,682,117,705"
detectives,94.03105926513672,"145,683,315,706"
who,96.36576843261719,"348,683,417,704"
were,96.501617431640625,"449,686,530,704"
suspected,96.0403060913086,"563,680,728,707"
of,96.0243148803711,"759,680,792,702"
having,96.46875762939453,"16,720,131,748"
designs,96.61388397216797,"152,721,276,748"
on,96.00713348388672,"296,727,334,743"
the,96.720703125,"356,721,408,743"
necklace,96.23749542236328,"429,720,577,743"
were,96.34849548339844,"597,724,678,742"
“held,95.68531799316406,"702,718,791,742"
up”,93.36127471923828,"17,759,76,787"
by,96.14002227783203,"99,759,139,787"
the,96.54954528808594,"164,759,216,783"
custodians,96.28710174560547,"238,760,419,783"
of,95.52240753173828,"442,759,475,782"
the,96.758819580078125,"498,758,550,781"
precious,93.19898223876953,"574,758,715,785"
ex-|,47.75468826293945,"739,762,807,792"
hibit.,83.48392486572266,"18,799,103,822"
There,95.174163818359375,"45,838,144,862"
was,96.46436309814453,"162,844,228,862"
a,94.83854675292969,"248,844,268,861"
revolver,94.83854675292969,"288,837,430,860"
play,96.23484802246094,"453,837,526,864"
and,96.81952667236328,"544,836,607,859"
much,92.74467468261719,"627,834,719,859"
ex-,91.48168182373047,"741,838,792,858"
citment,90.05360412597656,"18,877,146,900"
and,96.22350311279297,"168,877,230,900"
a,96.87105560302734,"254,883,275,900"
few,96.43126678466797,"299,876,359,899"
arrests.,96.71732330322266,"383,877,512,899"
The,96.662872314453125,"46,916,110,941"
curtain,96.816375732421875,"132,916,256,942"
descended,96.46136474609375,"277,914,448,940"
on,96.69801330566406,"471,920,510,940"
the,96.69801330566406,"533,913,587,938"
comedy,96.08355712890625,"609,913,738,942"
of,96.9996337890625,"760,911,794,936"
errors,96.32313537597656,"18,963,120,981"
with,96.52095031738281,"164,957,239,981"
everybody,95.292633056640625,"281,955,459,983"
apologizing,93.58909606933594,"511,953,708,983"
to,83.269012451171875,"761,952,807,976"
everybody,96.0344467163086,"19,995,192,1022"
else.,96.60418701171875,"217,995,289,1017"
|,45.677276611328125,"806,974,807,1017"
The,94.07178497314453,"46,1033,111,1056"
trouble,96.15782165527344,"139,1032,259,1055"
was,96.28776550292969,"285,1037,351,1054"
all,96.43273162841797,"381,1030,421,1054"
due,95.8397445678711,"450,1031,509,1054"
to,95.8397445678711,"545,1032,579,1053"
Detectives,86.714080810546875,"614,1022,807,1064"
Lally,95.87483978271484,"20,1071,109,1100"
and,96.5085220336914,"139,1072,200,1095"
Mullin,96.060150146484375,"230,1070,339,1095"
guarding,94.97347259521484,"368,1069,524,1098"
their,94.97347259521484,"552,1070,633,1093"
sane,0.8801422119140625,"661,1068,727,1092"
sinc,4.7567901611328125,"747,1063,807,1127"
too,96.15789794921875,"19,1114,71,1134"
zealously.,95.40165710449219,"95,1110,262,1136"
Both,96.3298568725586,"48,1149,129,1171"
became,96.63184356689453,"152,1149,279,1171"
detectives,96.36042785644531,"300,1147,470,1170"
at,95.9460220336914,"491,1148,527,1168"
the,96.87767028808594,"550,1146,602,1168"
beginning,92.39879608154297,"626,1145,807,1176"
of,95.24129486083984,"19,1187,52,1209"
the,95.24129486083984,"73,1187,126,1209"
"Fair,",96.31883239746094,"148,1185,231,1210"
and,96.23786926269531,"254,1185,316,1207"
neither,96.25968170166016,"338,1184,459,1207"
particularly,96.13280487060547,"480,1182,684,1211"
looks’,43.62970733642578,"707,1177,807,1205"
the,96.275909423828125,"19,1226,71,1248"
part.,96.35270690917969,"97,1226,176,1253"
"Mullin,",93.977325439453125,"218,1224,336,1247"
"especially,",96.21656799316406,"362,1221,538,1250"
is,95.33546447753906,"563,1221,589,1245"
slight,96.17327117919922,"615,1220,710,1247"
and,96.89866638183594,"731,1219,792,1243"
"Gapper,",90.93327331542969,"19,1264,143,1291"
and,96.672332763671875,"168,1263,227,1285"
looks,96.64144134521484,"252,1262,338,1284"
more,96.83541107177734,"361,1267,447,1284"
like,96.26734924316406,"470,1260,531,1283"
anything,96.55998992919922,"553,1260,706,1287"
else,96.93110656738281,"730,1258,792,1282"
