word,confidence,bbox
hot,95.03895568847656,"188,1520,236,1541"
6%,60.99814987182617,"258,1520,301,1541"
the,95.69096374511719,"320,1524,369,1542"
big,96.36438751220703,"390,1521,438,1546"
De,94.87159729003906,"458,1520,499,1542"
Forest,94.11273956298828,"522,1521,628,1544"
wireless,95.2803955078125,"642,1520,780,1547"
telegraph,95.039093017578125,"16,1557,172,1579"
tower,94.14583587646484,"195,1560,289,1576"
out,96.53374481201172,"309,1560,360,1577"
at,91.69012451171875,"385,1561,416,1578"
the,91.69012451171875,"437,1558,489,1578"
Fair.,91.4427719116211,"511,1558,590,1580"
They're,77.92516326904297,"41,1592,170,1614"
only,92.00262451171875,"192,1594,262,1618"
coming,95.12152862548828,"289,1592,410,1619"
"136,000",83.837860107421875,"434,1593,530,1619"
miles,95.99040985107422,"553,1592,644,1620"
a,93.10749053955078,"661,1599,684,1621"
gec-,58.27943420410156,"703,1598,774,1623"
ond,94.48095703125,"13,1630,69,1653"
Nothing,96.3282699584961,"42,1670,177,1695"
can,95.88670349121094,"197,1676,253,1692"
stop,93.2794418334961,"276,1672,346,1697"
them—not,89.2060317993164,"366,1670,536,1695"
even,96.00688934326172,"552,1676,631,1696"
the,95.78471374511719,"649,1672,705,1698"
big,94.9998779296875,"715,1668,779,1708"
buildings,44.69150161743164,"13,1707,162,1729"
between,94.94038391113281,"190,1707,325,1728"
the,95.51786041259766,"352,1707,402,1729"
Fair,94.584625244140625,"428,1706,502,1730"
and,96.40128326416016,"520,1708,582,1731"
the,96.46851348876953,"604,1709,659,1734"
Poste,0,"680,1709,773,1734"
Dispatch,95.74462890625,"12,1741,158,1768"
office.,96.3016586303711,"182,1743,277,1764"
&,0,"748,1759,771,1782"
The,96.26197052001953,"38,1780,100,1802"
tower,96.74454498291016,"125,1783,219,1803"
tosses,95.57177734375,"241,1784,339,1804"
them,96.76232147216797,"360,1781,444,1807"
off,95.88642883300781,"464,1782,510,1807"
on,95.88642883300781,"528,1788,568,1808"
the,96.81275177001953,"592,1782,646,1810"
pee,41.484622955322266,"660,1777,781,1853"
of,95.64376068115234,"10,1819,41,1838"
"ether,",95.24102020263672,"67,1819,162,1841"
and,96.45565032958984,"190,1819,249,1840"
the,96.67536926269531,"274,1819,325,1840"
waves,93.28047943115234,"354,1825,457,1842"
seud,56.807044982910156,"481,1822,557,1845"
four,96.5035171508789,"584,1822,657,1846"
miles,81.813507080078125,"709,1821,779,1852"
before,82.665252685546875,"9,1854,112,1872"
you,96.6973648071289,"138,1859,194,1873"
could,95.33201599121094,"219,1854,306,1874"
say,80.1357650756836,"331,1859,387,1879"
jack,91.1539535522461,"410,1855,484,1880"
rabbit.,94.64019775390625,"506,1856,618,1879"
A,94.8776626586914,"656,1856,684,1879"
see,82.49678039550781,"707,1860,772,1881"
ond,94.99886322021484,"9,1888,66,1910"
after,94.99886322021484,"88,1889,170,1910"
a,96.0607681274414,"192,1895,209,1911"
word,96.524749755859375,"233,1888,315,1912"
leaps,95.8619384765625,"336,1888,422,1918"
from,96.1109619140625,"443,1890,524,1915"
the,96.66544342041016,"545,1889,596,1916"
"tower,",93.300537109375,"616,1893,723,1921"
i&,0,"739,1887,774,1920"
is,96.6859359741211,"10,1928,33,1949"
"185,996",92.45536804199219,"59,1926,152,1950"
miles,94.92195892333984,"176,1926,263,1950"
the,96.32533264160156,"290,1926,342,1951"
other,96.34618377685547,"362,1928,453,1952"
side,96.70775604248047,"474,1928,541,1954"
of,95.34049987792969,"562,1928,598,1955"
Bast,68.0598373413086,"620,1928,702,1956"
8t,83.09564208984375,"721,1928,768,1958"
Lous,69.52326965332031,"12,1965,100,1984"
and,95.78387451171875,"122,1965,182,1985"
still,81.87727355957031,"207,1965,269,1986"
streaking,95.8650894165039,"293,1966,454,1992"
its,95.408599853515625,"476,1967,519,1990"
way,95.987091064453125,"538,1972,608,1994"
