word,confidence,bbox
ON,96.7587890625,"254,202,330,262"
MISSOURI,95.91622161865234,"367,199,644,261"
"DAY,",96.41027069091797,"682,196,810,265"
OCTOBER,95.451995849609375,"848,194,1121,254"
I!,87.31575012207031,"1157,194,1186,250"
——————————————,0,"378,311,852,326"
REPUBLIC,41.767581939697266,"21,378,173,396"
SPRCIAL.,34.71406555175781,"185,379,311,395"
Jefferson,96.0086898803711,"65,410,186,429"
"City,",95.3813247680664,"211,412,276,432"
Mo.,81.87339782714844,"297,410,353,429"
Sept.,91.61414337158203,"370,410,432,432"
16—Governor,84.37168884277344,"458,408,645,427"
Deckery,90.10356140136719,"663,403,773,424"
to-day,95.38276672363281,"796,400,886,419"
issued,88.18599700927734,"903,401,987,418"
the,96.126373291015625,"1007,403,1041,417"
following,89.51210021972656,"1065,399,1194,418"
Proclamation:,57.44034194946289,"17,435,213,458"
To,96.37518310546875,"66,466,102,485"
the,95.87535858154297,"119,467,162,485"
People,96.18187713623047,"179,466,272,488"
of,96.7653579711914,"287,466,315,484"
Missouri:,94.32523345947266,"332,466,460,484"
The,93.20567321777344,"478,464,532,483"
Worlk!'s,29.389678955078125,"548,462,657,481"
Fair,57.94242858886719,"673,461,736,480"
¢,92.5547103881836,"750,468,755,475"
ity,94.3303451538086,"766,460,797,480"
yesterday,95.71885681152344,"818,460,955,478"
won,95.9787368774414,"972,460,1028,474"
distinction,95.9787368774414,"1045,456,1195,474"
in,95.67170715332031,"18,499,41,517"
the,95.67170715332031,"59,499,104,517"
enthusiasm,95.23591613769531,"120,498,281,517"
and,96.076141357421875,"298,497,349,517"
attendance,96.076141357421875,"363,497,520,517"
displayed,95.355865478515625,"536,494,669,517"
in,95.761962890625,"687,496,711,512"
celebrating,95.97911071777344,"728,491,887,510"
St.,77.0300064086914,"902,488,926,506"
Louis,96.06581115722656,"957,487,1033,507"
Day.,95.966796875,"1052,487,1115,508"
Un-,92.62457275390625,"1145,485,1194,503"
Stinted,91.624114990234375,"17,530,115,549"
praise,96.59166717529297,"131,535,217,553"
is,93.3349838256836,"234,530,255,548"
due,96.50989532470703,"272,530,321,549"
the,95.76512145996094,"339,531,383,549"
people,96.38447570800781,"400,528,490,551"
of,96.8418960571289,"506,526,534,546"
the,93.19902801513672,"550,528,594,545"
ente,87.961761474609375,"610,528,664,544"
rprising,88.632476806640625,"672,524,783,547"
metropolis,96.43426513671875,"799,520,948,542"
Missouri,94.89075469970703,"67,562,189,581"
should,96.0768814086914,"210,561,301,580"
emulate,95.99830627441406,"319,561,433,580"
the,96.5011978149414,"453,560,497,579"
example,96.431671142578125,"517,558,635,580"
of,96.63713073730469,"654,557,682,576"
St.,94.21894073486328,"701,556,736,574"
"Louis,",95.71076965332031,"761,554,842,573"
in,95.2611312866211,"863,552,889,571"
appreciation,95.2611312866211,"909,553,1085,574"
of,96.59239196777344,"1105,550,1132,568"
the,96.71760559082031,"1151,552,1195,566"
greatest,95.95970153808594,"17,597,133,615"
industrial,96.72187805175781,"150,594,288,612"
exposition,85.6231918334961,"305,595,450,614"
of,96.3364028930664,"468,591,495,610"
the,96.93035888671875,"510,591,546,610"
age.,95.3997802734375,"571,596,624,608"
The,96.93627166748047,"652,589,705,607"
opportunity,95.671630859375,"722,587,888,609"
will,96.2546615600586,"906,584,956,602"
soon,95.44111633300781,"972,588,1032,601"
be,93.16554260253906,"1051,584,1080,600"
afford-,75.10107421875,"1100,582,1193,600"
ed.,87.79168701171875,"15,625,53,643"
The,96.5549545288086,"81,625,136,644"
Missouri,95.84234619140625,"151,625,269,644"
Commission,93.3280029296875,"285,624,457,643"
and,95.81023406982422,"471,623,521,642"
the,96.30387878417969,"537,623,581,641"
Louisiana,7.813148498535156,"597,621,735,640"
Purchase,96.460418701171875,"750,616,880,637"
Exposition,96.224639892578125,"897,615,1047,638"
Company,95.03539276123047,"1061,615,1194,636"
have,96.49300384521484,"18,657,83,676"
set,96.49300384521484,"99,660,137,675"
apart,96.64149475097656,"153,659,228,679"
"Tuesday,",94.29984283447266,"245,656,372,678"
October,96.57820129394531,"388,655,499,674"
"il,",65.19978332519531,"515,655,544,674"
as,95.58745574951172,"559,658,590,672"
Missouri,93.95360565185547,"606,653,726,672"
Day.,87.39219665527344,"742,650,804,669"
It,96.535125732421875,"65,688,89,708"
will,95.80596923828125,"107,690,156,707"
be,95.88032531738281,"179,695,207,706"
the,95.97098541259766,"228,689,271,707"
last,96.4508285522461,"289,688,341,707"
distinctive,89.57134246826172,"358,687,508,707"
opportunity,95.9278793334961,"525,686,690,708"
for,95.90861511230469,"710,685,750,701"
the,96.53972625732422,"768,684,808,700"
organized,96.23506927490234,"828,680,967,702"
nesemblage,78.7328109741211,"984,679,1149,700"
of,96.099578857421875,"1168,677,1195,696"
Missourians,91.62352752685547,"17,720,188,740"
during,96.0534439086914,"206,724,298,738"
