exchang=d,17.215850830078125,"11,1400,191,1426"
for,95.30274963378906,"210,1399,258,1421"
2,95.67650604248047,"273,1404,292,1420"
larger,95.67650604248047,"309,1399,413,1424"
one,95.70320129394531,"427,1405,484,1422"
and,95.40528869628906,"500,1402,562,1424"
a,95.40528869628906,"578,1407,597,1424"
few,93.29315185546875,"614,1403,675,1426"
hes-,90.70030975341797,"693,1405,762,1427"
itated,92.2415542602539,"13,1428,110,1450"
to,95.74915313720703,"135,1430,166,1449"
accept,95.74915313720703,"188,1428,297,1452"
the,96.37982940673828,"321,1426,373,1448"
unexpected,96.595123291015625,"396,1429,588,1455"
favor,96.2046127319336,"613,1431,705,1454"
ag,86.09123229980469,"725,1438,763,1454"
if,96.641326904296875,"13,1456,38,1478"
it,72.5490493774414,"59,1456,81,1483"
might,96.2598648071289,"105,1454,205,1479"
entail,96.34342193603516,"227,1453,324,1476"
some,96.34342193603516,"347,1459,432,1477"
obligation,95.99005889892578,"453,1455,626,1483"
to,96.52323913574219,"647,1459,679,1482"
buy,94.25055694580078,"700,1459,763,1486"
atoce,5.4445648193359375,"14,1478,104,1536"
in,95.2242431640625,"128,1482,159,1504"
a,94.03753662109375,"183,1487,203,1504"
"cannery,",95.29279327392578,"223,1485,373,1507"
or,96.15856170654297,"399,1487,435,1504"
to,96.973114013671875,"459,1484,490,1506"
settle,95.541259765625,"514,1485,608,1508"
in,53.35626220703125,"631,1486,670,1509"
Mis-,77.917694091796875,"687,1487,762,1510"
souri.,92.867340087890625,"13,1515,106,1533"
bce,10.850822448730469,"223,1527,283,1536"
A.,64.83555603027344,"43,1539,76,1567"
"few,",64.83555603027344,"91,1538,160,1562"
"also,",96.26469421386719,"185,1535,260,1560"
isimpered,76.799102783203125,"282,1524,440,1563"
and,96.36487579345703,"458,1538,527,1567"
giggled,95.9344711303711,"550,1540,675,1567"
and,96.18797302246094,"699,1542,760,1565"
essayed,92.08781433105469,"13,1564,145,1592"
to,88.13692474365234,"174,1565,206,1586"
say,80.30657958984375,"223,1566,291,1596"
something,96.341766357421875,"319,1560,499,1592"
smart,95.87382507324219,"525,1570,627,1591"
before,91.87330627441406,"652,1569,764,1594"
they,93.09339141845703,"12,1594,88,1619"
were,95.71837615966797,"107,1597,187,1615"
hustled,95.60127258300781,"207,1591,331,1617"
on,96.65570831298828,"351,1589,389,1616"
but,96.37641906738281,"410,1592,467,1617"
seldom,96.42203521728516,"486,1591,602,1619"
got,96.1975326538086,"624,1598,678,1624"
any,96.71673583984375,"697,1601,757,1626"
farther,76.213897705078125,"2,1621,138,1644"
than,93.093536376953125,"160,1619,237,1642"
‘“‘Ain’t|,18.205795288085938,"265,1619,381,1649"
it,95.0536117553711,"395,1620,418,1642"
a,95.0536117553711,"436,1626,461,1643"
peach?’,47.77812194824219,"478,1623,620,1647"
The,96.29225158691406,"39,1648,105,1671"
thousands,95.90294647216797,"124,1646,298,1670"
of,96.7105484008789,"315,1647,349,1669"
children,96.26534271240234,"364,1647,502,1671"
took,96.34400939941406,"520,1651,595,1673"
the,93.22807312011719,"612,1651,666,1676"
situ-,92.38871002197266,"682,1652,760,1675"
ation,96.27384185791016,"12,1673,97,1698"
and,96.03971862792969,"123,1674,184,1697"
the,96.78338623046875,"210,1673,262,1696"
peach,96.76765441894531,"288,1674,386,1700"
philosophigally,64.47882843017578,"411,1670,672,1728"
ara,57.92038345336914,"699,1655,760,1711"
ate,96.371185302734375,"13,1704,64,1727"
the,96.371185302734375,"86,1702,138,1726"
latter,95.56749725341797,"159,1701,255,1730"
and,95.56749725341797,"274,1701,335,1724"
took,95.80564880371094,"357,1702,408,1724"
advantage,96.06591796875,"451,1704,632,1730"
of,96.74726867675781,"653,1707,687,1729"
the,96.83704376220703,"705,1707,761,1732"
former,94.23363494873047,"13,1730,132,1754"
by,94.23363494873047,"155,1729,197,1753"
going,95.50209045410156,"219,1728,314,1761"
around,96.84976959228516,"338,1730,458,1753"
phe,20.011634826660156,"485,1732,547,1782"
eoming,84.43165588378906,"573,1733,696,1761"
by,96.66834259033203,"721,1735,763,1763"
again,96.69954681396484,"10,1758,104,1785"
three,95.28099822998047,"123,1757,211,1781"
times.,95.28099822998047,"222,1757,328,1780"
The,95.850494384765625,"364,1754,429,1780"
cp,53.8822135925293,"443,1752,483,1814"
Idren,82.18621826171875,"500,1758,585,1784"
from,96.32038116455078,"605,1761,686,1785"
the,96.40928649902344,"706,1763,760,1786"
different,95.69986724853516,"11,1787,155,1814"
schools,95.69986724853516,"177,1784,301,1816"
and,96.24180603027344,"320,1784,382,1808"
institutions,85.7359390258789,"401,1785,600,1812"
behaved,96.26667785644531,"616,1789,760,1815"
best,96.69268035888672,"11,1815,82,1838"
“and,88.62113952636719,"105,1812,179,1837"
were,96.10710144042969,"215,1818,296,1837"
the,96.28841400146484,"331,1813,384,1836"
most,95.9479751586914,"419,1817,502,1838"
appreciative.,95.9479751586914,"536,1819,759,1844"
About,96.66401672363281,"12,1843,116,1867"
a,95.82254791259766,"143,1848,161,1865"
third,94.690460205078125,"190,1840,275,1865"
of,94.690460205078125,"300,1841,335,1865"
the,95.5484619140625,"361,1841,414,1866"
whole,96.26728820800781,"443,1842,544,1869"
number,95.933074951171875,"569,1846,703,1870"
to,96.88416290283203,"728,1849,762,1872"
whom,96.23216247558594,"11,1871,115,1896"
peaches,96.06793975830078,"134,1870,269,1899"
were,96.45540618896484,"282,1875,374,1893"
xiveuy,4.395027160644531,"386,1866,498,1927"
said,91.4576644897461,"509,1873,576,1897"
a,94.2564697265625,"597,1880,618,1897"
“thank,80.4012680053711,"639,1875,762,1901"
"you,”",0,"9,1899,102,1926"
and,96.70699310302734,"128,1898,189,1922"
about,92.068817138671875,"223,1897,321,1921"
nine-tenths,62.03826141357422,"356,1897,552,1924"
ate,96.34090423583984,"587,1903,641,1928"
thelr,95.3181381225586,"677,1879,760,1937"
peaches,95.41737365722656,"10,1926,144,1954"
right,96.099090576171875,"170,1925,255,1952"
there,96.03044891357422,"280,1926,371,1949"
and,96.1270980834961,"396,1926,459,1951"
left,96.27825927734375,"486,1928,544,1952"
the,96.3139419555664,"571,1930,627,1954"
stones,96.7657241821289,"651,1933,760,1957"
and,96.75531005859375,"10,1954,71,1977"
the,96.75531005859375,"99,1954,152,1976"
peelings,96.227508544921875,"178,1953,317,1980"
on,95.1859130859375,"341,1959,382,1976"
the,95.1859130859375,"406,1955,461,1978"
floor.,95.2728271484375,"485,1955,570,1980"
\.,0,"145,2001,148,2008"
|e,61.56707000732422,"223,2009,240,2020"
|,66.40089416503906,"280,1974,299,2028"
*-),0,"313,1998,381,2016"
GENEVA,93.26322174072266,"403,1978,576,2014"
LANE.,79.88703918457031,"605,1991,728,2017"
Perfect,17.81653594970703,"64,2053,224,2084"
Plans,96.2502212524414,"244,2053,355,2090"
for,95.93366241455078,"376,2054,434,2095"
Alton,95.93366241455078,"456,2055,569,2086"
Day.,96.5003890991211,"589,2057,678,2093"
Secretary,96.90519714355469,"36,2109,203,2141"
Allen,91.64664459228516,"219,2109,310,2136"
V.,90.83350372314453,"329,2110,365,2134"
Cockrell,96.16046905517578,"379,2101,528,2142"
of,96.93856048583984,"546,2113,580,2137"
the,93.28710174560547,"598,2114,652,2138"
com-,92.90068817138672,"669,2119,754,2137"
mittee,96.71913146972656,"6,2145,114,2174"
on,96.0445327758789,"139,2151,179,2169"
ceremonies,95.106170654296875,"206,2141,398,2183"
of,95.106170654296875,"423,2147,460,2171"
the,95.91410827636719,"481,2148,537,2174"
Exposition,93.8169174194336,"564,2149,752,2177"
conferred,95.41071319580078,"5,2180,170,2205"
yesterday,96.46534729003906,"190,2176,360,2208"
with,96.45294952392578,"378,2182,455,2205"
a,96.10453033447266,"476,2189,496,2205"
committee,96.10453033447266,"516,2184,696,2208"
of,96.51107025146484,"717,2185,753,2208"
Alton,91.97334289550781,"6,2206,102,2231"
(I.),39.37005615234375,"125,2206,199,2233"
business,95.91449737548828,"225,2202,368,2242"
men,93.05961608886719,"395,2212,456,2233"
relative-to,58.961124420166016,"486,2209,673,2234"
the,96.8246078491211,"697,2211,751,2234"
celebration,96.27788543701172,"5,2233,196,2258"
of,96.56879425048828,"224,2233,262,2256"
Alton,94.2081527709961,"283,2234,389,2263"
"day,",84.43611145019531,"419,2235,484,2266"
at,95.7798843383789,"512,2237,549,2271"
the,94.4871597290039,"579,2237,633,2260"
Fair.,95.7496566772461,"664,2237,748,2261"
August,96.06239318847656,"5,2261,130,2288"
25,96.06239318847656,"144,2259,179,2283"
is,91.67176055908203,"195,2261,226,2284"
the,96.22904968261719,"240,2259,294,2285"
fay,17.658958435058594,"310,2260,374,2311"
chanen.,0,"394,2256,515,2315"
Assurances,94.92919158935547,"552,2263,750,2293"
were,96.55707550048828,"0,2284,85,2325"
5,18.25042724609375,"92,2283,103,2344"
picket,25.714431762695312,"122,2283,194,2344"
7.,13.358535766601562,"213,2287,270,2339"
‘Cockrell,61.92404556274414,"284,2287,432,2316"
that,95.99266052246094,"451,2288,523,2313"
there,95.90155792236328,"539,2289,629,2314"
would,96.56837463378906,"649,2292,749,2315"
be,95.81446075439453,"3,2316,43,2342"
a,95.268646240234375,"58,2322,80,2340"
delegation,95.268646240234375,"119,2316,275,2343"
of,96.94823455810547,"295,2316,330,2340"
from,95.76811218261719,"348,2315,430,2340"
500,96.83124542236328,"449,2316,502,2341"
to,96.45951843261719,"521,2318,553,2341"
"800,",93.30082702636719,"571,2317,632,2345"
head-,90.76996612548828,"654,2317,750,2342"
ed,95.45783233642578,"3,2344,43,2368"
by,91.03424835205078,"66,2344,107,2371"
the,96.54435729980469,"130,2343,184,2368"
commercial,96.39952087402344,"207,2344,405,2370"
club,95.99256896972656,"429,2343,502,2368"
of,96.26270294189453,"526,2345,562,2368"
the,96.9373550415039,"585,2344,639,2370"
town,96.15068054199219,"663,2348,748,2371"
and,96.246551513671875,"4,2372,67,2396"
Son,9.809501647949219,"92,2371,146,2395"
EP,15.474693298339844,"163,2367,188,2427"
ae,4.956825256347656,"208,2367,223,2427"
hg,21.227218627929688,"228,2367,264,2427"
band,96.8863754272461,"347,2370,430,2394"
of,96.5807876586914,"453,2371,489,2395"
thirty,96.34966278076172,"509,2371,611,2400"
pieces.,89.84496307373047,"634,2373,748,2402"
The,96.77893829345703,"3,2399,70,2427"
exe,96.73706817626953,"89,2403,147,2422"
s,90.05250549316406,"230,2404,247,2422"
of,95.813018798828125,"268,2397,302,2421"
the,96.59856414794922,"322,2398,377,2421"
day,92.154327392578125,"400,2399,459,2427"
will,92.154327392578125,"478,2393,544,2434"
be,95.9586410522461,"565,2400,602,2424"
held,96.313568115234375,"624,2400,696,2426"
in,96.64879608154297,"716,2402,749,2427"
the,96.92554473876953,"3,2425,59,2462"
Illinois,93.715179443359375,"80,2424,202,2450"
"building,",50.890647888183594,"224,2422,384,2453"
:,0,"471,2456,475,2458"
‘,32.176116943359375,"712,2438,716,2442"
