word,confidence,bbox
IR,95.45459747314453,"193,161,261,260"
ENTERTAINED,44.98863220214844,"424,155,760,272"
"|,",44.98863220214844,"788,185,811,263"
a,15.832099914550781,"267,300,363,307"
REE,12.136390686035156,"388,300,435,307"
i,42.50913619995117,"802,266,811,301"
|,90.19963836669922,"14,289,20,337"
2,32.25048065185547,"613,299,668,326"
;,56.1848258972168,"804,302,810,323"
i,83.622222900390625,"15,339,20,352"
tit,48.323081970214844,"628,328,668,347"
;,71.67984771728516,"804,325,811,352"
GOV.,90.23455047607422,"36,353,138,416"
ODELL,92.99052429199219,"197,352,368,417"
IS,72.83354949951172,"411,352,464,415"
A,96.59930419921875,"513,354,546,414"
GUEST),0,"590,341,840,426"
"""i",28.306411743164062,"135,396,154,458"
Pea,44.28722381591797,"553,431,563,440"
3,34.343788146972656,"617,420,619,450"
ic,46.38540267944336,"803,390,840,432"
Epes,3.94158935546875,"265,462,531,471"
eae,24.50640869140625,"425,434,469,482"
I,11.30242919921875,"501,434,541,482"
ah,8.1949615478515625,"597,441,668,473"
at,82.92574310302734,"802,435,834,474"
71s,18.76880645751953,"631,475,774,508"
Lady,96.41329193115234,"41,510,157,568"
Managers,93.63419342041016,"173,511,407,569"
Are,93.30358123779297,"421,513,509,556"
Hostesses,91.10334777832031,"526,500,763,569"
|,93.30077362060547,"768,496,782,578"
§,4.035919189453125,"822,516,840,571"
_,55.973907470703125,"39,630,43,634"
—Many,70.50130462646484,"121,577,310,635"
Military,93.11341094970703,"344,576,544,632"
Offi-,87.52278900146484,"575,570,677,640"
;,40.79698944091797,"820,576,840,629"
i,71.92424774169922,"52,640,56,655"
of,19.522659301757812,"266,631,276,658"
me,55.65686798095703,"459,628,476,669"
;,1.2710723876953125,"632,641,637,656"
i,59.69457244873047,"653,628,656,642"
r,88.34153747558594,"824,639,839,656"
.,11.489852905273438,"48,681,50,683"
cers,78.72322082519531,"232,656,331,688"
Present.,78.72322082519531,"359,641,567,690"
pi,31.478057861328125,"805,635,836,713"
a,28.723281860351562,"268,716,320,755"
ee,14.657508850097656,"362,716,405,755"
eS,31.79656219482422,"433,716,538,755"
ti,42.030799865722656,"632,718,657,747"
‘er,76.68553161621094,"795,723,840,740"
=,67.92195129394531,"192,774,195,776"
},56.800392150878906,"406,761,409,764"
¥,25.56817626953125,"518,752,523,755"
;,82.051666259765625,"632,749,639,775"
},19.590911865234375,"654,750,658,778"
uh,38.84360885620117,"817,746,833,768"
The,96.3240737915039,"73,785,135,811"
board,94.6883316040039,"165,786,259,809"
of,94.6883316040039,"290,784,323,809"
lady,93.21717071533203,"354,784,425,811"
managers:of,21.14891815185547,"458,778,684,811"
the'},19.927520751953125,"714,780,776,803"
World's,26.24011993408203,"46,820,176,846"
Fair,96.21448516845703,"195,821,269,844"
gave,96.45026397705078,"290,826,368,848"
a,95.95543670654297,"387,827,407,844"
reception,95.95543670654297,"428,819,581,847"
yesterday,23.56018829345703,"603,815,767,845"
~,93.05013275146484,"816,807,840,848"
afternoon,96.8037109375,"44,857,207,882"
in,96.292266845703125,"227,857,256,882"
their,95.50971984863281,"275,856,355,882"
building,81.36701965332031,"372,856,509,884"
which,81.36701965332031,"537,853,613,881"
proved,95.75242614746094,"654,852,767,883"
F,26.062957763671875,"829,864,840,879"
|},91.128021240234375,"3,896,7,926"
one,96.00948333740234,"46,899,102,917"
of,95.9151840209961,"126,894,159,917"
the,95.9151840209961,"183,894,244,926"
