word,confidence,bbox
Poured,96.91478729248047,"273,23,423,58"
through,96.40399932861328,"440,24,609,68"
the,96.9035415649414,"624,25,689,60"
gateways,96.10823822021484,"706,26,901,68"
of,95.466217041015625,"918,24,959,58"
the,96.186126708984375,"987,24,1053,58"
North,96.32154846191406,"1071,24,1194,59"
Thy,96.375457763671875,"314,78,397,123"
mighty,96.58209991455078,"415,79,565,124"
rivers,96.58209991455078,"581,80,703,117"
join,96.7227554321289,"721,80,803,125"
their,96.48766326904297,"822,80,923,115"
"tide,",96.888580322265625,"940,80,1032,121"
And,96.54512786865234,"269,136,357,172"
on,95.97267150878906,"375,146,423,171"
the,96.48087310791016,"441,137,506,172"
wings,95.962158203125,"525,137,647,182"
of,95.888336181640625,"666,136,708,172"
morn,96.43672943115234,"735,146,844,173"
sent,95.25743103027344,"862,140,947,173"
forth,93.29940032958984,"965,136,1072,172"
‘,15.753311157226562,"1110,139,1114,151"
Their,96.35994720458984,"314,192,428,229"
mists,96.35994720458984,"448,194,556,228"
the,96.98625183105469,"574,194,639,230"
far-off,96.72843170166016,"658,194,799,230"
peaks,96.13265228271484,"814,194,935,240"
divide.,96.54102325439453,"956,193,1097,229"
By,96.85909271240234,"500,250,560,295"
Thee,96.78865051269531,"578,249,678,286"
"unsealed,",51.83414077758789,"693,250,886,292"
The,96.52458190917969,"502,306,581,344"
mountains,96.02465057373047,"602,308,819,344"
yield,96.23894500732422,"840,308,943,352"
Ores,96.24652099609375,"316,365,408,399"
that,96.42069244384766,"426,364,512,398"
the,96.31446075439453,"530,364,595,399"
wealth,96.8045425415039,"611,363,753,401"
of,96.57630920410156,"771,364,814,399"
Ophir,96.80812072753906,"841,364,962,409"
"shame,",96.2645263671875,"980,364,1120,405"
And,96.56336975097656,"314,420,404,457"
gems,92.58319091796875,"419,430,524,466"
enwrought,91.42154693603516,"543,420,770,466"
of,93.2932357788086,"788,420,831,456"
seven-hued,91.6338882446289,"858,420,1089,457"
flame.,96.28436279296875,"1107,421,1234,458"
"Lo,",96.99227142333984,"270,524,334,567"
through,96.24433135986328,"354,525,523,570"
what,96.75384521484375,"541,525,647,561"
years,96.421356201171875,"665,533,776,570"
the,96.82561492919922,"796,524,862,561"
soil,96.37062072753906,"883,524,954,561"
hath,96.42897033691406,"972,525,1067,561"
lain,96.1316146850586,"1087,524,1166,561"
At,95.82130432128906,"317,581,371,618"
thine,96.77002716064453,"388,581,496,618"
own,94.98462677001953,"513,592,600,618"
time,94.98462677001953,"617,582,709,619"
to,96.87200164794922,"726,585,768,618"
give,93.0745620727539,"785,583,874,628"
increase—,91.0838623046875,"891,583,1106,619"
The,96.14479064941406,"270,639,350,673"
greater,96.14479064941406,"366,642,520,682"
and,96.20423126220703,"538,640,614,674"
the,96.20423126220703,"630,639,696,674"
lesser,96.02940368652344,"715,640,831,674"
"grain,",94.32525634765625,"847,640,969,682"
The,96.36072540283203,"318,694,397,728"
ripening,96.50884246826172,"411,694,589,739"
"boll,",96.21849822998047,"605,694,693,736"
the,96.85491943359375,"711,690,776,728"
myriad,96.583343505859375,"793,694,943,738"
fleece!,96.80223846435547,"961,693,1100,729"
Thy,97.00080871582031,"509,751,593,797"
creatures,96.964935302734375,"608,738,803,789"
graze,96.45989990234375,"820,760,933,797"
.,21.140174865722656,"247,827,250,830"
Appointed,96.38911437988281,"510,808,733,852"
ways;,92.58893585205078,"752,817,876,852"
League,96.61849212646484,"324,865,477,911"
after,96.8515396118164,"493,864,596,901"
league,96.46810150146484,"613,864,749,911"
cross,96.8773422241211,"766,873,868,901"
the,96.63813018798828,"885,864,950,902"
land,95.80396270751953,"967,864,1057,903"
The,96.83747100830078,"320,922,398,957"
ceaseless,96.38910675048828,"417,922,597,957"
herds,96.652801513671875,"614,923,729,957"
obey,96.48255157470703,"747,923,843,966"
Thy,96.7465591430664,"861,923,944,966"
hand.,96.53840637207031,"959,923,1074,957"
Thou,96.21741485595703,"275,1029,382,1065"
whose,96.21741485595703,"402,1029,529,1065"
high,96.13719177246094,"547,1028,640,1076"
archways,96.0860366821289,"660,1029,857,1074"
shine,96.6259536743164,"878,1028,985,1067"
most,96.88987731933594,"1003,1032,1101,1066"
clear,96.79258728027344,"1121,1029,1223,1065"
Above,96.88538360595703,"322,1087,454,1121"
the,93.29633331298828,"479,1086,545,1122"
plenteous,90.73937225341797,"567,1085,766,1132"
western,96.80496978759766,"792,1088,956,1122"
"plain,",96.53273010253906,"979,1086,1094,1131"
Thine,96.36363983154297,"274,1143,394,1178"
ancient,96.36363983154297,"412,1144,565,1179"
tribes,95.4875717163086,"580,1144,700,1179"
from,95.4875717163086,"719,1144,821,1179"
round,96.88116455078125,"836,1143,961,1180"
the,96.326324462890625,"978,1143,1043,1178"
sphere,96.64227294921875,"1062,1144,1195,1188"
To,96.7606430053711,"321,1202,375,1237"
breathe,96.54545593261719,"393,1201,550,1237"
its,95.49163818359375,"568,1202,617,1238"
quickening,96.396881103515625,"635,1201,868,1247"
air,96.72162628173828,"885,1202,943,1237"
are,96.61888122558594,"962,1211,1026,1237"
fain;,96.78824615478516,"1043,1201,1144,1245"
And,96.39393615722656,"510,1260,598,1295"
smiles,96.39393615722656,"615,1259,742,1295"
the,95.975250244140625,"761,1260,826,1295"
sun,96.483367919921875,"843,1269,915,1294"
To,96.53572082519531,"510,1316,563,1352"
see,95.91255187988281,"586,1326,647,1353"
made,96.31571197509766,"667,1317,779,1353"
one,96.6629867553711,"800,1327,870,1355"
Their,96.34500885009766,"321,1375,434,1409"
brood,96.52056884765625,"453,1375,573,1409"
throughout,96.53450775146484,"590,1374,827,1418"
Earth's,0,"847,1373,1003,1409"
sreenest,75.450408935546875,"1021,1376,1194,1418"
