word,confidence,bbox
The,93.29598236083984,"21,18,144,110"
World’s,92.038482666015625,"174,31,427,111"
Fair,95.46210479736328,"458,33,588,112"
The,96.4533462524414,"50,297,116,323"
girl,96.26991271972656,"142,300,202,327"
in,96.16473388671875,"230,301,261,324"
the,95.35565185546875,"289,300,343,323"
gum,94.813262939453125,"371,306,444,327"
shoe,96.75955963134766,"474,300,549,323"
booth,96.265625,"577,299,671,322"
who,96.84913635253906,"700,298,768,320"
made,47.38127899169922,"19,336,111,366"
"tice,",61.47021484375,"130,336,206,362"
"warm,",92.503509521484375,"227,341,341,362"
flannel-lined,91.87956237792969,"359,336,571,359"
arctics,91.64864349365234,"591,336,706,358"
al!,18.433670043945312,"727,335,767,357"
summer,78.5677261352539,"19,376,159,395"
in,95.14240264892578,"191,373,221,394"
the,96.7514419555664,"254,373,307,395"
public,95.8766860961914,"338,373,440,399"
eye,95.80872344970703,"473,379,527,400"
has,96.25413513183594,"560,373,616,395"
packed,96.41435241699219,"649,371,766,398"
up,95.90593719482422,"17,413,59,437"
her,84.94391632080078,"75,408,131,432"
‘traps,84.94391632080078,"141,408,235,437"
and,96.16272735595703,"250,408,312,432"
gone,96.645599365234375,"327,414,405,437"
back,96.3301773071289,"422,408,501,432"
to,83.13081359863281,"517,412,548,432"
the,83.13081359863281,"565,408,616,431"
factory.,96.4371109008789,"633,409,766,434"
The,96.54064178466797,"20,445,86,469"
necessity,88.084197998046875,"112,447,269,477"
for,95.83361053466797,"298,447,348,470"
a,93.425201416015625,"386,452,405,470"
high,93.9297103881836,"444,446,519,473"
atmospheric,96.7467041015625,"557,444,767,472"
temperature,95.83980560302734,"22,477,232,502"
to,95.89925384521484,"260,478,290,497"
keep,95.91180419921875,"317,475,395,501"
her,95.91291809082031,"421,476,475,498"
working,93.30146789550781,"502,474,643,500"
mate-,91.75310516357422,"672,476,768,496"
rials,95.606170654296875,"20,502,96,526"
in,95.96500396728516,"114,504,144,525"
a,94.89673614501953,"161,508,180,524"
plastic,92.50321197509766,"198,503,310,529"
state,96.04774475097656,"328,503,411,525"
was,96.07171630859375,"429,507,494,524"
cited,95.81510162353516,"512,502,593,525"
as,95.98326110839844,"612,507,647,524"
a,93.2647933959961,"665,507,684,523"
réu-,78.19731140136719,"701,506,768,523"
fon,69.940673828125,"19,533,76,554"
for,96.4649658203125,"97,530,146,553"
her,93.538238525390625,"164,530,218,553"
withdrawal,95.3381118774414,"237,530,433,552"
just,96.404327392578125,"453,530,518,555"
as,95.53028869628906,"538,535,573,551"
her,95.53028869628906,"594,529,648,552"
wares,95.76863098144531,"669,534,768,551"
boxer,7.450035095214844,"19,557,127,610"
to,96.172637939453125,"140,560,172,582"
take,96.12123107910156,"192,559,265,584"
on,95.9897689819336,"283,565,321,582"
a,90.09391784667969,"339,564,358,581"
cozy,90.09391784667969,"376,564,450,585"
look.,95.86445617675781,"469,558,548,581"
hose,96.74947357177734,"79,585,152,611"
who,96.49525451660156,"174,584,242,610"
of,95.61603546142578,"264,587,297,610"
late,90.6729965209961,"318,586,380,611"
stood,59.198604583740234,"394,588,489,612"
on,96.43521881103516,"510,592,549,608"
chilled,96.683837890625,"572,584,682,609"
feet,96.869384765625,"702,585,768,618"
and,92.706817626953125,"19,614,82,637"
watched,95.45958709716797,"111,614,253,638"
her,31.825706481933594,"282,616,336,639"
movnt,73.50402069091797,"364,619,473,638"
upon,88.97303771972656,"502,620,582,641"
a,93.0753402709961,"611,620,628,636"
lining-,79.9621810913086,"657,614,768,640"
eovyered,25.83270263671875,"19,643,153,667"
wooden,95.45659637451172,"173,644,301,667"
mold,96.3831787109375,"321,643,403,667"
the,96.46898651123047,"425,643,475,666"
"insole,",92.55076599121094,"496,643,604,667"
"counte7,",51.1115837097168,"628,645,767,668"
"vamp,",61.04038619995117,"19,675,125,698"
foxing,91.214813232421875,"150,672,261,699"
and,95.467132568359375,"285,671,347,694"
heeled,96.3687744140625,"373,671,480,694"
outer,96.3687744140625,"504,676,594,694"
sole,96.84930419921875,"618,672,682,694"
and,96.43108367919922,"708,670,768,693"
deftty,77.090606689453125,"17,697,120,726"
roil,89.45177459716797,"137,699,195,725"
the,96.26802062988281,"213,698,266,723"
plastic,94.461883544921875,"284,699,395,726"
seams,92.918243408203125,"414,704,517,722"
togéther,88.16209411621094,"535,699,680,725"
now,96.83058166503906,"698,704,767,721"
gO,0,"19,728,65,752"
over,86.7000732421875,"87,732,164,750"
to,95.4367446899414,"190,730,221,752"
a,95.4367446899414,"248,732,267,750"
neighboring,95.896484375,"305,727,510,754"
curio,90.27201080322266,"549,728,635,749"
booth,96.15540313720703,"674,726,769,749"
where,96.81328582763672,"20,755,125,780"
the,95.57335662841797,"155,755,210,779"
Indian,96.03682708740234,"240,755,351,779"
women,91.80017852783203,"386,761,504,779"
weave,93.15370178222656,"535,760,640,778"
"thick,",96.77239990234375,"672,755,767,780"
soft,95.84400939941406,"17,782,85,809"
blankets,96.55085754394531,"106,783,252,808"
on,95.6778335571289,"273,789,312,810"
their,96.476776123046875,"336,784,416,807"
home-made,96.07698822021484,"439,783,639,808"
looms.,96.0111312866211,"659,784,766,806"
The,96.20606994628906,"18,810,85,835"
carding,76.31929779052734,"107,812,240,840"
and,95.95721435546875,"262,811,324,835"
spinning,59.551368713378906,"346,813,493,840"
of,74.10124206542969,"514,812,548,835"
the,93.22252655029297,"568,811,621,835"
wool-is,31.83038330078125,"643,812,769,834"
done,67.05671691894531,"18,837,98,863"
by,96.13719177246094,"119,840,159,867"
two,92.93341827392578,"181,844,243,867"
squaws—mother,91.14105224609375,"263,841,546,868"
and,93.256805419921875,"566,840,628,864"
daugh-,91.0519027709961,"648,840,769,866"
ter—who,89.41224670410156,"18,868,169,892"
sit,96.35270690917969,"201,870,243,892"
beside,87.81132507324219,"277,869,380,894"
their,93.65355682373047,"415,869,498,893"
looms,92.95699310302734,"529,870,628,892"
tailor-,89.57139587402344,"662,870,768,892"
wise.,95.22908782958984,"18,895,102,921"
The,93.9273910522461,"148,896,213,921"
old,95.56192779541016,"237,898,287,921"
Indian,96.54296875,"313,897,424,924"
father,96.22654724121094,"450,897,557,920"
scorns,95.89649200439453,"580,902,690,920"
the,96.98884582519531,"716,897,768,920"
effeminate,96.498626708984375,"18,922,202,949"
occupation,96.0575180053711,"224,926,411,951"
of,92.87486267089844,"436,926,470,948"
rugmaking,91.10797882080078,"494,925,683,954"
and,96.51331329345703,"706,924,768,947"
carves,84.7712173461914,"18,955,130,978"
out,96.19499206542969,"155,954,210,978"
bows,96.17643737792969,"235,954,321,977"
and,96.47611999511719,"347,954,409,978"
arrows,95.6703872680664,"436,959,556,977"
to,96.2631607055664,"585,955,615,976"
"sell,",95.67194366455078,"642,953,706,980"
or,96.86524963378906,"734,958,769,975"
oles,34.74651336669922,"19,976,83,1038"
50>,24.7684326171875,"108,976,184,1038"
the,96.434906005859375,"212,983,265,1006"
heavy,96.16790771484375,"293,984,394,1011"
sitting,96.47103118896484,"421,983,536,1010"
around,96.1816177368164,"560,983,679,1006"
ard,91.98828125,"708,982,767,1004"
entertains,79.624114990234375,"17,1009,195,1034"
his,94.092498779296875,"223,1011,272,1034"
daughter's,25.210731506347656,"299,1011,484,1038"
children.,95.50843048095703,"514,1010,662,1035"
One,95.50843048095703,"704,1012,768,1033"
of,95.86509704589844,"17,1037,54,1063"
these,95.72120666503906,"76,1038,168,1062"
runs,96.90545654296875,"192,1044,269,1063"
about,96.50018310546875,"295,1040,392,1063"
and,96.33686065673828,"420,1040,481,1063"
"plays,",87.97630310058594,"508,1040,606,1067"
but,96.36563873291016,"635,1040,690,1062"
tne,66.82768249511719,"717,1042,767,1062"
ps,22.701011657714844,"13,1062,39,1123"
ad,33.67933654785156,"63,1066,110,1119"
is,94.048797607421875,"126,1067,153,1092"
a,96.00642395019531,"170,1073,191,1091"
tiny,95.4278335571289,"208,1068,275,1095"
bgt,33.33338928222656,"285,1063,355,1124"
Adee,37.34150695800781,"381,1073,451,1095"
strapped,90.97880554199219,"472,1067,620,1095"
immov-,89.20919036865234,"640,1068,768,1090"
ly,87.17083740234375,"61,1093,93,1123"
to,95.58729553222656,"115,1097,149,1119"
a,42.06462860107422,"169,1102,190,1119"
"board,",42.06462860107422,"211,1096,317,1124"
and,96.33063507080078,"341,1097,403,1120"
all,83.57452392578125,"423,1096,466,1120"
summer,95.6191635131836,"489,1101,628,1120"
long,94.610992431640625,"650,1097,724,1122"
it,94.610992431640625,"745,1096,769,1117"
has:,62.79222106933594,"17,1124,85,1148"
not,77.968658447265625,"98,1126,158,1148"
had,95.84296417236328,"180,1124,241,1148"
a,95.72503662109375,"263,1131,282,1149"
single,94.56827545166016,"304,1125,405,1153"
chance,96.51129150390625,"427,1125,546,1148"
to,96.98572540283203,"570,1128,601,1147"
suck,96.03117370605469,"624,1125,701,1149"
its,96.51241302490234,"728,1125,768,1147"
tHumb,77.321746826171875,"18,1150,132,1182"
or-mind,88.58601379394531,"156,1153,305,1177"
the,96.53636932373047,"331,1154,386,1178"
flies,87.28956604003906,"413,1153,480,1182"
from,95.00162506103516,"508,1154,590,1176"
its,88.19197082519531,"619,1154,660,1175"
"face,",96.10307312011719,"688,1154,766,1176"
