word,confidence,bbox
TEST,96.23735046386719,"21,32,107,52"
OF,94.6991195678711,"120,32,165,52"
SKILL,96.02595520019531,"179,32,282,53"
FOR,92.752044677734375,"295,33,365,53"
WATERMELONS,89.39158630371094,"379,33,641,55"
Eachanging,77.20977783203125,"21,80,217,104"
"Weapons,",68.464141845703125,"255,81,410,104"
Patsgeniass,53.821083068847656,"436,81,642,106"
and,93.16194915771484,"78,113,138,132"
Cocopa,13.896331787109375,"151,114,265,135"
ludiaus,77.169921875,"279,113,400,133"
Eagage,85.78300476074219,"413,113,538,137"
A,26.72142791748047,"547,114,585,134"
Frieadly,64.71528625488281,"198,144,339,168"
Match.,77.13553619384766,"358,146,463,166"
s,0.9808807373046875,"593,158,605,168"
The,92.61870574951172,"40,177,94,197"
Patagoucens,1.2647247314453125,"121,177,296,201"
and,93.24703216552734,"320,179,373,198"
Cocopa,91.32958984375,"397,179,499,203"
"Indjang,",58.69984436035156,"521,179,638,206"
who,96.55455780029297,"18,210,74,229"
for,95.44507598876953,"89,210,128,229"
the,95.44507598876953,"145,210,187,229"
last,95.780120849609375,"204,210,256,229"
two,84.54022979736328,"271,212,322,229"
weeks,94.84761810302734,"339,211,424,230"
have,94.84761810302734,"440,212,506,232"
been,94.40199279785156,"520,212,584,234"
Ie,53.307151794433594,"597,213,640,234"
structing,96.22483825683594,"16,245,145,266"
one,76.61090087890625,"166,247,214,262"
another,95.31766510009766,"235,243,344,262"
in,95.17159271240234,"364,244,391,263"
the,95.20842742919922,"412,244,456,264"
use,96.36210632324219,"477,248,524,265"
of,96.3656997680664,"543,244,572,266"
the,95.772552490234375,"591,245,638,267"
bolas,93.95429229736328,"16,274,88,294"
and,93.20496368408203,"114,275,165,294"
"lassv,",73.414398193359375,"189,277,267,296"
the,96.647674560546875,"302,276,346,295"
favorite,92.83442687988281,"380,276,492,297"
hunting,95.43138122558594,"524,276,638,303"
Weapon,66.6906509399414,"19,312,124,332"
of,96.30934143066406,"138,308,166,328"
each,94.000885009765625,"179,308,242,328"
"tribe,",95.53759765625,"257,309,330,330"
engaged,95.727813720703125,"343,311,458,333"
in,81.33201599121094,"472,309,497,330"
a,93.25816345214844,"509,315,528,331"
friend-,89.86658477783203,"539,310,636,333"
hay,33.201438903808594,"0,326,37,362"
Contest,39.885902404785156,"55,343,155,359"
yesterday,93.90123748779297,"172,341,310,363"
afternoon.,89.1085433959961,"327,341,472,361"
According,11.968849182128906,"38,366,181,387"
to,94.0976333618164,"199,366,225,383"
the,94.0976333618164,"242,365,284,384"
"rules,",76.47489929199219,"302,368,377,386"
the,93.26556396484375,"398,366,441,385"
Patagonians,77.91681671142578,"458,365,637,391"
threw,95.98460388183594,"16,389,91,408"
tue,90.5093994140625,"112,391,155,408"
asso,63.380828857421875,"172,392,241,407"
and,94.961639404296875,"256,388,307,408"
the,91.8111801147461,"324,390,366,408"
Cocopas,91.18547821044922,"382,389,498,413"
used,96.12110900878906,"514,391,576,412"
the,96.56443786621094,"589,393,638,414"
"tolas,",79.49583435058594,"15,413,93,431"
each,92.5873794555664,"128,412,192,431"
man,95.50859069824219,"225,416,285,431"
being,91.996795654296875,"318,412,393,440"
allowed,60.11445617675781,"421,415,530,435"
three,93.19232940673828,"561,416,637,439"
"throws,",63.64308166503906,"15,440,119,457"
With,91.7839126586914,"138,436,200,455"
siakes,79.75096130371094,"214,440,305,455"
